Id,CompanyMaster_FK_ID,CompanyRefNo,ProductRefNo,ProductName,ProductDesc,NSNNumber,HSNCode,FutureExpansion,SIUnit_Fk_Id,AnnualProductionCapacity,ProductImage,ProductCertificateDet,ProductType_Fk_Id,DefencePlatform_Fk_Id,PTAType_Fk_Id,SalientFeature,PARTNo,Remarks,ItemExported,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,OtherDefencePlatform,OtherTypeProduct,OtherPTA
15863,1806,C17072566559,NULL,Anti Vibration mount and rubber hoses,,,,,NULL,,,,12,3,6,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,06:01.4,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15864,13427,C17072591596,NULL,HINGE AS PER DRG.NO.OFB/C/1410,HINGE AS PER DRG. NO. OFB/C/1410-A. ( REQUIRED FOR CARRIER 6A & CARRIER 7A ) NOTE :- SAMPLE SHOULD GOT APPROVED BEFORE BULK SUPPLY ALONGWITH MATERIAL TEST CERTIFICATE FROM NABL/GOVT.  APPROVED LAB.FOR CONFORMING TO PHYSICAL & CHEMICAL PROPERTIES OF MATERIAL TO RELEVANT SPECIFICATION GIVEN IN RELEVANT DRAWING.,,8302,,1,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,06:04.0,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15865,15664,C17072571042,NULL,MANPOWER SERVICES,MANPOWER SERVICES,,9985,,NULL,,,,13,57,9,MANPOWER SERVICES,NULL,NULL,0,0,1,rajesh.muttigi@midhani-india.in,06:05.0,210.212.221.231,NULL,NULL,NULL,NULL,NULL,NULL
15866,8666,C17072582282,NULL,ALL TYPES OF CRCA COIL/SHEETS AS PER IS:513,VARIOUS SIZES OF COIL/ SHEET GRADE `D' K TO SPECN:IS-513-2008 OR LATEST ISSUE,,72091730,,7,360000 MT,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,08:31.1,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15867,8666,C17072582282,NULL,GALVANISED COIL/SHEETS (PLAIN & CORRUGATED) AS PER IS:277,,,"72104900, 72104100",,5,360000 MT,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,09:34.9,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15868,8666,C17072582282,NULL,MS PIPES & GI PIPES UPTO 400MM IN ALL THICKNESS,,,73063090,,5,360000 MT,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,11:10.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15869,14254,C17072578784,NULL,Marine Automation,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,13:33.4,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15870,2118,C17072558184,NULL,ALUMINIUM ALLOY PLATES OF VARIOUS SIZES FOR PINAKA POD,VARIOUS SIZES OF ALUMINUM ALLOY PLATE. MATERIAL: ASTM B209/B209M 6061-T6.,,,,5,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,14:11.1,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15871,9736,C17072533203,NULL,Valve,,,,,NULL,,,,12,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,15:54.2,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15872,1444,C17072522194,NULL,PAINT R/M A/D O.GREEN ISC-220.,"PAINT R/M,A/D,SPRAYING,MATT FINISH,OLIVE GREEN ISC-220 OF IS-5-1994 (FOURTH REVISION) AMENDMENT NO.1 TO SPECIFICATION IS-168-2016 (LATEST ISSUE) AS APPLICABLE FOR DEFENCE USE. ADDITION CLAUSE IN THE SPECIFICATION:A)DRYING TIME 1.SURFACE E DRY - NOT MORE THAN 01 HOUR 2.HARD DRY - NOT MORE THAN 03 HOURS AND 3.TACK FREE - NOT MORE TAHN 08 HOURS. B)WET CAPACITY - 30 SQ.METER/LITER BY CRYPTOMETER. 2)PAINT SHOULD NOT PEEL OFF UPTO 70 DEG.C.TEMP. OF HOT WATER DIPPING FOR 90 SECONDS. NOTE:-TEST CERTIFICATE FROM NABL/GOVT. LAB. TO CONFORMING ABOVE SPEC.TO BE PROVIDED WITH MATERIAL.",,27101990,,13,,,BIS,9,55,5,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,16:49.9,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15873,15351,C17072571104,NULL,Valves,,,,,NULL,,,,12,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,17:03.8,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15874,6196,C17072591669,NULL,MANPOWER SERVICES,MANPOWER SERVICES,,9985,,NULL,,,,13,57,9,MANPOWER SERVICES,NULL,NULL,0,0,1,rajesh.muttigi@midhani-india.in,19:43.7,210.212.221.231,NULL,NULL,NULL,NULL,NULL,NULL
15875,8502,C17072528768,NULL,Pipe and tank fabricators,,,,,NULL,,,,12,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,20:19.3,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15876,6986,C17072547484,NULL,SHIP MANAGEMENT SERVICES,,,,,NULL,,,,13,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,23:19.9,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15877,4431,C17072594363,NULL,"RUBBER GASKET, A , OFB/SK/712","GASKET RUBBER FOR BOX H2A OF VULCANISED NATURAL RUBBER CLASS A TO SPECN.IND/ME/584(F) AS PER DRG.NO.CIA/AMMN/2389 PT.NO. ISV 1727 DC 35607-A (OFB DRG.NO.OFB/SK/712), COLOUR - BLACK NOTE:- THE FIRM SHALL GET SAMPLE APPROVED BEFORE GOING TO MANUFACTURING OF BULK ALONGWITH CONFIRMATION OF PHYSICAL & CHEMICAL PROPERTIES AS PER SPEC. ND/ME/584 (F). SUPPLER SHOULD SUBMIT MATERIAL TEST CERTIFICATE FROM NABL/GOVT LAB.",,40169320,,1,,,,16,55,6,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,23:35.7,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15878,4431,C17072594363,NULL,"VARIOUS SIZES OF O RING, SEALING RING, RUBBER MEMBERANES",,,40169320,,NULL,,,"SAMAR, AS 9100D",3,55,6,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,24:23.4,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15879,3284,C17072537467,NULL,PUMPS,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,27:15.2,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15880,5663,C17072543988,NULL,SERVICES FOR M/C'ING OF CANISTER,SERVICES FOR MACHINING OF CANISTER AS PER OFBH DRG. NO. OFBH /CANISTER/C/2105 FROM FORGING OF CANISTER OFBH DRG. NO. OFBH/CANISTER/C/2103. AS PER INSTURCTIONS OF ANNEXURE-A,,7208,,1,,,,13,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,28:24.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15881,5663,C17072543988,NULL,ANTI ROTATION KEY,"ANTI ROTATION KEY ARDE DRG.NO.8603-01-01-00-01-008-00PA ARDE SPEC NO. ARDE/PINAKA/SPECN/LAN-16 (LATEST ISSUE). NOTE: THE SUPPLIER MUST PROVIDE THE TEST CERTIFICATES AS PER THE QA/QC DOCUMENTS OF ARDE, PUNE.",,7208,,1,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,29:13.9,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15882,4602,C17072545823,NULL,PUMPS,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,29:19.7,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15883,1582,C17072537150,NULL,Deck Covering,,,,,5,,,,9,11,5,,NULL,NULL,0,0,1,Das.ArupKr@grse.co.in,29:46.5,150.129.108.242,NULL,NULL,NULL,NULL,NULL,NULL
15884,5663,C17072543988,NULL,BRACKET ASSEMBLY,"BRACKET ASSEMBLY AS PER ARDE DRG. NO. 8603-01-01-01-03-000-00PA. ARDE SPEC NO. ARDE/PIN AKA/SPECN/LAN-16 (LATEST ISSUE). NOTE: THE SUPPLIER MUST PROVIDE THE TEST CERTIFICATES AS PER THE QA/QC DOCUMENTS ARDE, PUNE.",,7208,,1,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,29:59.9,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15885,5663,C17072543988,NULL,ELECTRO-HYDRAULIC SCISSOR STAND,ELECTRO HYDRAULIC SCISSOR STAND WITH EXIT STAND  FOR   DUMMY ROCKET PASSING TEST THROUGH FRP LAUNCHER TUBES    OF PINAKA POD ASSEMBLY AS PER SPECIFICATION MENTIONED IN ANNEXURE-A.A ACCEPTANCE CLEARANCE WILL BE GIVEN AFTER SUCCESFUL TRIAL AT OFBH,,7208,,1,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,31:10.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15886,2472,C17072551547,NULL,GASKETS,,,,,NULL,,,,12,3,6,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,31:16.0,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15887,5663,C17072543988,NULL,CYLINDER FOR METAL CASE,CYLINDER FOR METAL CASE AS PER DRAWING NO OFBH/SK/1406. THE ACCEPTANCE CRITERIA MUST BE COMPLIED AS PER ATTACHED 'ANNEXURE A'. THE SUPPLIER MUST PROVIDE/SUBMIT THE TEST CERTIFICATE OBTAINED FROM NABL/GOVT. ACCREDATED LAB WITH SUPPLY.,,7208,,1,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,31:54.4,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15888,5663,C17072543988,NULL,SHELL ASSY FOR AKASH SUSTAINER,SHELL ASSY TO DRG. NO. RPD/AK/CA/01 01 01 00; AS PER DOC NO.  DOP/S&SRPD/WP-01; ISSUE NO:04; REV. NO. 00 DT:09/12/2011; DOP/S&SRPD/F-03. SUPPLIER SHOULD SUBMIT THE TEST MATERIAL TEST CERTIFICATE,,7208,,1,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,32:55.5,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15889,9884,C17072550074,NULL,HELMET & FLOOD LIGHT,,,,,NULL,,,,12,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,32:55.7,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15890,10961,C17072555509,NULL,PUMPS,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,34:21.8,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15891,1582,C17072537150,NULL,Fire detection system,,,,,5,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,M.Mahendran@grse.co.in,34:35.1,14.97.34.2,NULL,NULL,NULL,NULL,NULL,NULL
15892,5663,C17072543988,NULL,MATERIAL HANDLING TROLLEY,MATERIAL HANDLING TROLLEY WITH ROTATING HANDLE AS PER DRAWING NO. OFBH-NCS-SK-1298.,,7208,,1,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,34:58.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15893,1582,C17072537150,NULL,Deck Covering,,,89061,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,Das.ArupKr@grse.co.in,36:24.5,150.129.108.242,NULL,NULL,NULL,NULL,NULL,NULL
15894,5663,C17072543988,NULL,SET OF COMPONENTS FOR CONTAINER,"SET OF COMPONENTS FOR AMMUNITION STEEL CONTAINER FOR SECONDARY (EMPTY ASSY) INCLUDES THE FOLLOWING ITEMS 01) HOLDER-PART NO-ISV-1984   QTY-01, 02) PIECE PACKING DRG NO.96070006030400100 DA QTY 01 NOS., 03) WASHER-II DRG NO. 96070006030400300 DA QTY-01 NOS., 04) SLEEVE-II DRG NO 96070006030400200 QTY-01 NOS., 05) DISC-II DRG NO 96070006030400400 DA QTY-01 NOS., NOTE: SAMPLE TO BE GOT APPROVED BEFORE BULK SUPPLY,CONFORMING TO RELEVENT SPECIFICATION GIVEN IN THE DRAWING AND AS PER ANNEXURE ATTACHED.",,7208,,2,,,,16,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,36:49.8,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15895,6802,C17072523332,NULL,SM SHEET 3.00x1250x2500MM 'D'K,"STEEL MILD SHEET COLD ROLLED, CLOSE ANNEALED, BEST SURFACE, MATT FINISH,RUST FREE,WITHOUT BLACKSTAIN AND THOROUGHLY OILED CONFORMING TO SPECN : IS-513-1994 GRADE`D'K QUALITY OR IS : 1079-1994 GRADE `D'/ST-34 HOT ROLLED & ANNEALED SIZE : 3.00 MM x 1250 MM x 2500 MM.",,72901630,,5,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,39:38.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15896,4118,C17072549533,NULL,Fuel oil Purifiers,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,40:20.5,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15897,6135,C17072556044,NULL,Container Exploder,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,40:34.6,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15898,6802,C17072523332,NULL,HOT ROLLED LOW CARBON STEEL SHEET,"HOT ROLLED MEDIUM HIGH TENSILE STRUCTURAL STEEL IN 3MM THICK TO SPECIFICATION IS 2062:2011, GRADE E250 SIZE 250X 1000 X 3 MM. NABL OR GOVT LAB TEST CERTIFICATE SHOULD BE SUBMMITED BY THE FIRM.",,72901630,,5,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,40:39.9,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15899,6802,C17072523332,NULL,SM SHEET H.R. 2.5x1250x2500 MM,"STEEL MILD SHEET,HOT ROLLED, IS-1079:2017, GRADE HR 1 (LATEST ISSUE)SIZE 2.5 MM x 1250MM x 2500 MM. SUPPLIER SHOULD SUBMIT THE MATERIAL TEST CERTIFICATE FROM NABL/GOVT LAB.",,72901630,,5,,,,12,55,1,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,41:26.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15900,189,C17072583441,NULL,Pipes,"F &NF Pipes, which is used in Ships",,73043,,11,,,,12,3,9,,NULL,NULL,0,0,1,M.Mahendran@grse.co.in,42:10.5,14.97.34.2,NULL,NULL,NULL,NULL,NULL,NULL
15901,6135,C17072556044,NULL,Filling PLug,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,43:22.1,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15902,6935,C17072557595,NULL,RUBBER GASKET 'A' OFB/SK/712,"GASKET RUBBER FOR BOX H2A OF VULCANISED NATURAL RUBBER CLASS A TO SPECN.IND/ME/584(F) AS PER DRG.NO.CIA/AMMN/2389 PT.NO. ISV 1727 DC 35607-A (OFB DRG.NO.OFB/SK/712), COLOUR - BLACK NOTE:- THE FIRM SHALL GET SAMPLE APPROVED BEFORE GOING TO MANUFACTURING OF BULK ALONGWITH CONFIRMATION OF PHYSICAL & CHEMICAL PROPERTIES AS PER SPEC. ND/ME/584 (F). SUPPLER SHOULD SUBMIT MATERIAL TEST CERTIFICATE FROM NABL/GOVT LAB.",,9306,,1,,,,16,55,6,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,43:49.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15903,6935,C17072557595,NULL,STUD FOR CARRIER 13A / 16A,"STUD FOR CARRIER 13 A / 16A AS PER DRG NO.ISV 488A D.C.33199-A PART NO.ISV 1656,OFB DRG.NO.OFB/C/583 NOTE :- SAMPLE MAY BE GOT APPROVED BEFORE BULK SUPPLY OF STORE.",,9306,,1,,,,16,55,6,,NULL,NULL,0,0,1,raghunandanjha@ord.gov.in,44:43.2,203.153.39.51,NULL,NULL,NULL,NULL,NULL,NULL
15904,6135,C17072556044,NULL,Plug,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,44:43.8,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15905,3756,C17072564503,NULL,calibration services,,,,,NULL,,,,13,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,45:42.7,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15907,13229,C17072570113,NULL,watermist systems,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,46:45.3,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15908,11420,C17072522621,NULL,Plug,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,47:16.1,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15909,9,C17072547685,NULL,Test Product,Testing Product,8965,51264,256,1,123,,New Test,3,22,10,Testing Product,NULL,NULL,0,0,1,opr.hq@yantraindia.co.in,47:31.0,103.210.100.42,NULL,NULL,NULL,NULL,NULL,NULL
15911,9003,C17072580090,NULL,FUEL OIL PURIFIER,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,48:13.8,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15912,11420,C17072522621,NULL,Detonator Holder,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,48:31.2,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15914,11420,C17072522621,NULL,Container Exploder,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,49:15.4,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15915,2530,C17072546901,NULL,STEEL ROUND 135.2.0MM DIA SSB 24,,,,,NULL,,,,16,8,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,49:16.3,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15916,11420,C17072522621,NULL,Ring Nut,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,49:52.9,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15917,11420,C17072522621,NULL,Nose Plug,,,9306,,NULL,,,,8,22,10,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,50:34.4,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15918,12773,C17072585357,NULL,LIFE BOAT,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,50:40.2,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15919,2530,C17072546901,NULL,PARTED BILLET F/498 F & SPECN.F-466,PARTED BILLET F/498 F & SPECN.F-466,,7215,,1,5601,,,16,8,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,52:07.5,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15920,6060,C17072584251,NULL,CATHODIC PROTECTION SERVICES,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,53:01.3,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15921,607,C17072544224,NULL,"DECK MACHINERY REPAIR WORKS,  ENGINE OVERHAULING",,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,54:28.3,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15922,13055,C17072531525,NULL,INSPECTION SERVICES,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,55:20.4,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15923,13318,C17072510861,NULL,PIPES AND FITTINGS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,56:41.6,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15924,12393,C17072564631,NULL,Biometric Attendance,,,85437099,,NULL,,,,1,57,3,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,56:57.2,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15925,13972,C17072510858,NULL,HYDRAULIC POWER PACKS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,57:43.0,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15926,1672,C17072581936,NULL,ANTI CORROSIVE COATING,,,,,0,,,,12,3,0,,,,0,0,1,dgmmdo@hslvizag.in,59:22.0,115.247.13.114,dgmmdo@hslvizag.in,30:33.2,61.1.160.81,,,
15927,10850,C17072527191,NULL,Magnesium Metal,,,81041100,,NULL,,,,32,8,9,,NULL,NULL,0,0,1,hemantpakhale@ord.gov.in,01:07.4,117.248.106.239,NULL,NULL,NULL,NULL,NULL,NULL
15928,2530,C17072546901,NULL,STEEL BILLET FOR 155 MM M-107,STEEL BILLET FOR 155 MM M-107,,7228,,1,,,,16,31,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,01:14.1,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15929,6565,C17072516755,NULL,VALVES,,,,,NULL,,,,12,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,02:56.4,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15930,13747,C17072549950,NULL,FURNITURE ITEMS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,04:32.5,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15931,3313,C17072584074,NULL,STEERING GEAR & ANCHOR CAPSTAN,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,04:43.2,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15932,8788,C17072532331,NULL,FASTENERS,,,,,NULL,,,,12,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,05:39.8,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15933,6022,C17072512503,NULL,MACHINERY REPAIR WORKS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,06:13.9,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15934,6935,C17072557595,NULL,BOTTOM CAP PROTECTOR FOR SHELL 155,BOTTOM CAP PROTECTOR FOR SHELL 155,,98010030,,1,11150,,,16,31,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,06:25.0,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15935,3262,C17072523948,NULL,VACCUM TOILET SYSTEM,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,06:30.4,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15936,12961,C17072591879,NULL,ADVERTISING AGENCY,,,,,0,,,,13,106,0,,,,0,0,1,dgmmdo@hslvizag.in,07:25.9,115.247.13.114,dgmmdo@hslvizag.in,52:12.4,61.1.160.81,,,
15937,3775,C17072565649,NULL,HYDRAULIC POWER PACKS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,07:59.7,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15938,5079,C17072567771,NULL,Thermocouple,Various Thermocouple supplier,,9025,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,amitsingh.kumar@midhani-india.in,08:01.6,210.212.221.231,NULL,NULL,NULL,NULL,NULL,NULL
15939,6935,C17072557595,NULL,PROTECTIVE PLUG SK-7747/B,PROTECTIVE PLUG SK-7747/B,,9306,,1,82099,,,16,31,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,08:29.1,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15940,9209,C17072541314,NULL,FIRE FIGHTING ITEMS,,,,,0,,,,12,3,9,,,,0,0,1,dgmmdo@hslvizag.in,08:59.3,115.247.13.114,dgmmdo@hslvizag.in,26:08.5,115.247.13.114,,SHIPS,
15941,2838,C17072556397,NULL,VALVES,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,09:26.8,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15942,3346,C17072542011,NULL,GEAR BOXES,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,09:59.1,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15943,6196,C17072591669,NULL,Provider of electrical items supplier,Job work of electrical work,,9987,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,amitsingh.kumar@midhani-india.in,09:59.8,210.212.221.231,NULL,NULL,NULL,NULL,NULL,NULL
15944,6935,C17072557595,NULL,PLASTIC CONTAINER FS-1778.,PLASTIC CONTAINER FS-1778.,,,,1,46500,,,16,31,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,10:01.2,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15945,3253,C17072543833,NULL,VALVES & FITTINGS,,,,,NULL,,,,12,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,10:04.3,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15946,5706,C17072561996,NULL,Fabric,"Different types of Cotton, Synthetic and blended fabrics",,,,11,,,,23,16,9,"Manufacture of various spun Cotton, Synthetic and blended fabrics",NULL,NULL,0,0,1,odc-opf@ord.gov.in,10:20.8,117.250.35.131,NULL,NULL,NULL,NULL,NULL,NULL
15947,371,C17072532376,NULL,STEEL FABRICATION WORKS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,10:39.2,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15948,4347,C17072535899,NULL,FITTINGS & TANKS,,,,,NULL,,,,12,3,9,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,11:09.8,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
15949,9493,C17072583984,NULL,SUBMERSIBLE PUMPS,,,,,NULL,,,,NULL,NULL,NULL,,NULL,NULL,0,0,1,dgmmdo@hslvizag.in,11:32.6,115.247.13.114,NULL,NULL,NULL,NULL,NULL,NULL
15950,6935,C17072557595,NULL,PLASTIC CONTAINER FS-547 IN FZ 24A,PLASTIC CONTAINER FS-547 IN FZ 24A,,3923,,1,33990,,,16,31,1,,NULL,NULL,0,0,1,pawanjeetsingh@ord.gov.in,11:34.4,61.2.227.5,NULL,NULL,NULL,NULL,NULL,NULL
15951,5085,C17072566385,NULL,ODME PUMP,,,,,NULL,,,,1,3,1,,NULL,NULL,0,0,1,lochankarekar@goashipyard.com,12:13.7,202.148.56.146,NULL,NULL,NULL,NULL,NULL,NULL
