Id,CompanyMaster_FK_ID,CompanyRefNo,CertificateRefNo,Certification_Type,OtherCertification_Type,Certificate_No,Certificate_StartDate,Certificate_EndDate,Final_Submit,IsActive,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,CertificateType_Fk_Id
2490,3189,C17072580271,NULL,96,NULL,S001709,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2491,3192,C17072594594,NULL,96,NULL,R000707,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2492,3194,C17072511630,NULL,96,NULL,D000302,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2493,3210,C17072559388,NULL,96,NULL,B000520,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2494,3223,C17072546414,NULL,96,NULL,B007036,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2495,3236,C17072565820,NULL,96,NULL,D000305,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2496,3248,C17072567667,NULL,96,NULL,H000061,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2497,3249,C17072532180,NULL,96,NULL,V000493,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2498,3252,C17072582939,NULL,96,NULL,L000612,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2499,3270,C17072570760,NULL,96,NULL,C000558,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2500,3278,C17072599963,NULL,96,NULL,F000217,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2501,3280,C17072567241,NULL,96,NULL,H000391,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2502,3281,C17072556500,NULL,96,NULL,N000279,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2503,3282,C17072561860,NULL,96,NULL,L000521,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2504,3294,C17072585242,NULL,96,NULL,T000432,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2505,3295,C17072576604,NULL,96,NULL,S001864,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2506,3319,C17072519218,NULL,96,NULL,G100950,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2507,3344,C17072538442,NULL,96,NULL,U000130,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2508,3352,C17072538791,NULL,96,NULL,K000437,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2509,3356,C17072530189,NULL,96,NULL,T000376,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2510,3367,C17072533178,NULL,96,NULL,I000414,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2511,3379,C17072571701,NULL,96,NULL,K000008,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2512,3384,C17072547260,NULL,96,NULL,L007011,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2513,3395,C17072521925,NULL,96,NULL,P000785,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2514,3397,C17072568287,NULL,96,NULL,O007010,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2515,3401,C17072519147,NULL,96,NULL,H000491,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2516,3411,C17072596019,NULL,96,NULL,S001988,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2517,3414,C17072540272,NULL,96,NULL,P000795,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2518,3436,C17072593916,NULL,96,NULL,S001926,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2519,3451,C17072512768,NULL,96,NULL,A000785,NULL,NULL,NULL,1,NULL,03:40.1,NULL,NULL,NULL,NULL,96
2520,3468,C17072594774,NULL,96,NULL,V000258,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2521,3470,C17072589078,NULL,96,NULL,K000015,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2522,3471,C17072529020,NULL,96,NULL,V006024,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2523,3474,C17072527818,NULL,96,NULL,C007048,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2524,3476,C17072593322,NULL,96,NULL,G101174,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2525,3483,C17072555438,NULL,96,NULL,B000405,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2526,3493,C17072598576,NULL,96,NULL,F000177,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2527,3500,C17072519076,NULL,96,NULL,R000838,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2528,3510,C17072516375,NULL,96,NULL,G100830,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2529,3511,C17072587712,NULL,96,NULL,N000350,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2530,3532,C17072565791,NULL,96,NULL,S001373,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2531,3534,C17072516313,NULL,96,NULL,G100843,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2532,3545,C17072582313,NULL,96,NULL,C000642,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2533,3546,C17072516725,NULL,96,NULL,S001499,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2534,3553,C17072526030,NULL,96,NULL,M000577,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2535,3569,C17072585260,NULL,96,NULL,A002622,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2536,3577,C17072531534,NULL,96,NULL,N000337,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2537,3595,C17072563389,NULL,96,NULL,S002195,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2538,3597,C17072517249,NULL,96,NULL,S002143,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2539,3605,C17072521432,NULL,96,NULL,S001949,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2540,3612,C17072579076,NULL,96,NULL,K000228,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2541,3620,C17072516320,NULL,96,NULL,K000462,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2542,3622,C17072551619,NULL,96,NULL,T001128,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2543,3624,C17072563921,NULL,96,NULL,M000118,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2544,3625,C17072528040,NULL,96,NULL,R000245,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2545,3627,C17072541628,NULL,96,NULL,V000100,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2546,3628,C17072513493,NULL,96,NULL,C000327,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2547,3629,C17072599774,NULL,96,NULL,A000487,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2548,3630,C17072522005,NULL,96,NULL,S001399,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2549,3631,C17072524314,NULL,96,NULL,S000653,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2550,3635,C17072542202,NULL,96,NULL,M000579,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2551,3637,C17072530337,NULL,96,NULL,C000560,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2552,3639,C17072536544,NULL,96,NULL,R000753,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2553,3650,C17072588763,NULL,96,NULL,C000766,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2554,3652,C17072593753,NULL,96,NULL,M000785,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2555,3654,C17072579784,NULL,96,NULL,L000523,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2556,3656,C17072596068,NULL,96,NULL,F000179,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2557,3657,C17072523899,NULL,96,NULL,G000017,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2558,3664,C17072518273,NULL,96,NULL,B000159,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2559,3673,C17072555606,NULL,96,NULL,H000058,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2560,3674,C17072545821,NULL,96,NULL,V000013,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2561,3675,C17072592586,NULL,96,NULL,V000415,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2562,3678,C17072530476,NULL,96,NULL,A001319,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2563,3689,C17072512026,NULL,96,NULL,B000444,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2564,3695,C17072574608,NULL,96,NULL,A006158,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2565,3701,C17072510601,NULL,96,NULL,F000132,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2566,3705,C17072516189,NULL,96,NULL,W000102,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2567,3708,C17072598718,NULL,96,NULL,T001166,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2568,3714,C17072547753,NULL,96,NULL,L000603,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2569,3721,C17072574567,NULL,96,NULL,L000618,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2570,3729,C17072515144,NULL,96,NULL,S007701,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2571,3753,C17072558764,NULL,96,NULL,R000705,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2572,3803,C17072540256,NULL,96,NULL,A002586,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2573,3821,C17072555501,NULL,96,NULL,P000764,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2574,3823,C17072528465,NULL,96,NULL,A002620,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2575,3850,C17072546864,NULL,96,NULL,Z000076,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2576,3858,C17072592738,NULL,96,NULL,D007055,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2577,3871,C17072518544,NULL,96,NULL,B000466,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2578,3873,C17072584803,NULL,96,NULL,T001082,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2579,3874,C17072583836,NULL,96,NULL,A002478,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2580,3877,C17072566893,NULL,96,NULL,A002444,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2581,3878,C17072540538,NULL,96,NULL,A002561,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2582,3890,C17072537339,NULL,96,NULL,G100264,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2583,3907,C17072579565,NULL,96,NULL,O000166,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2584,3924,C17072531482,NULL,96,NULL,G101191,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2585,3942,C17072591869,NULL,96,NULL,A001241,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2586,3945,C17072529329,NULL,96,NULL,G100895,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2587,3947,C17072517961,NULL,96,NULL,G100345,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2588,3979,C17072581698,NULL,96,NULL,U000085,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2589,3986,C17072530296,NULL,96,NULL,P000325,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2590,3988,C17072562726,NULL,96,NULL,K000027,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2591,3996,C17072581452,NULL,96,NULL,I007053,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2592,4009,C17072520913,NULL,96,NULL,S002091,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2593,4021,C17072558927,NULL,96,NULL,G002264,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2594,4028,C17072556857,NULL,96,NULL,E007051,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2595,4034,C17072517296,NULL,96,NULL,M000781,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2596,4061,C17072592675,NULL,96,NULL,E000532,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2597,4076,C17072579745,NULL,96,NULL,Z000080,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2598,4078,C17072528396,NULL,96,NULL,K000420,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2599,4079,C17072526323,NULL,96,NULL,C000563,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2600,4080,C17072520337,NULL,96,NULL,S001269,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2601,4082,C17072525383,NULL,96,NULL,C000250,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2602,4083,C17072510647,NULL,96,NULL,C000286,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2603,4087,C17072530762,NULL,96,NULL,S000827,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2604,4098,C17072589604,NULL,96,NULL,S001219,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2605,4104,C17072573697,NULL,96,NULL,P007044,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2606,4119,C17072594080,NULL,96,NULL,V000197,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2607,4125,C17072538784,NULL,96,NULL,S002209,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2608,4128,C17072549549,NULL,96,NULL,E000608,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2609,4133,C17072560127,NULL,96,NULL,K000422,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2610,4138,C17072594733,NULL,96,NULL,S000249,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2611,4150,C17072520454,NULL,96,NULL,F007020,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2612,4160,C17072544820,NULL,96,NULL,O000109,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2613,4164,C17072562159,NULL,96,NULL,B000406,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2614,4172,C17072582833,NULL,96,NULL,O000171,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2615,4173,C17072583090,NULL,96,NULL,G000303,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2616,4195,C17072590762,NULL,96,NULL,N000369,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2617,4207,C17072548910,NULL,96,NULL,V000037,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2618,4208,C17072562425,NULL,96,NULL,V000055,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2619,4223,C17072577349,NULL,96,NULL,A000842,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2620,4242,C17072590220,NULL,96,NULL,H000418,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2621,4249,C17072565154,NULL,96,NULL,N000227,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2622,4288,C17072556491,NULL,96,NULL,C000732,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2623,4290,C17072517725,NULL,96,NULL,A000736,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2624,4291,C17072530324,NULL,96,NULL,E000533,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2625,4308,C17072549998,NULL,96,NULL,G101392,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2626,4333,C17072542829,NULL,96,NULL,T001162,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2627,4349,C17072534603,NULL,96,NULL,G101043,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2628,4374,C17072548634,NULL,96,NULL,S002028,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2629,4375,C17072554095,NULL,96,NULL,A002653,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2630,4385,C17072565169,NULL,96,NULL,S000409,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2631,4389,C17072517144,NULL,96,NULL,D000290,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2632,4391,C17072535276,NULL,96,NULL,G100881,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2633,4395,C17072513000,NULL,96,NULL,A002509,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2634,4406,C17072516695,NULL,96,NULL,A000144,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2635,4407,C17072590393,NULL,96,NULL,P000682,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2636,4414,C17072571108,NULL,96,NULL,F000213,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2637,4438,C17072543283,NULL,96,NULL,M000866,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2638,4443,C17072580566,NULL,96,NULL,N007072,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2639,4447,C17072580462,NULL,96,NULL,S001561,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2640,4463,C17072523741,NULL,96,NULL,R000723,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2641,4487,C17072524084,NULL,96,NULL,A000786,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2642,4488,C17072519995,NULL,96,NULL,S001165,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2643,4489,C17072534131,NULL,96,NULL,P000462,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2644,4509,C17072594248,NULL,96,NULL,A002558,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2645,4510,C17072573178,NULL,96,NULL,E000528,NULL,NULL,NULL,1,NULL,03:40.2,NULL,NULL,NULL,NULL,96
2646,4513,C17072558920,NULL,96,NULL,V000489,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2647,4517,C17072521176,NULL,96,NULL,E000677,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2648,4539,C17072515133,NULL,96,NULL,A007045,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2649,4542,C17072569636,NULL,96,NULL,R000687,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2650,4549,C17072528553,NULL,96,NULL,P007018,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2651,4571,C17072561060,NULL,96,NULL,A000084,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2652,4572,C17072556091,NULL,96,NULL,I000243,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2653,4644,C17072582034,NULL,96,NULL,S000010,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2654,4661,C17072558155,NULL,96,NULL,K000236,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2655,4667,C17072521755,NULL,96,NULL,D000466,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2656,4674,C17072511829,NULL,96,NULL,S000658,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2657,4681,C17072555726,NULL,96,NULL,D000474,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2658,4682,C17072592986,NULL,96,NULL,M000798,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2659,4716,C17072514418,NULL,96,NULL,A002552,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2660,4738,C17072522374,NULL,96,NULL,R000318,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2661,4741,C17072560838,NULL,96,NULL,V000524,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2662,4742,C17072515835,NULL,96,NULL,T000474,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2663,4746,C17072531910,NULL,96,NULL,T000001,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2664,4747,C17072545415,NULL,96,NULL,M000200,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2665,4757,C17072566267,NULL,96,NULL,K000454,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2666,4758,C17072539123,NULL,96,NULL,F000178,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2667,4783,C17072586029,NULL,96,NULL,T001083,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2668,4785,C17072530549,NULL,96,NULL,U002009,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2669,4788,C17072513725,NULL,96,NULL,G000060,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2670,4789,C17072558775,NULL,96,NULL,V000223,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2671,4793,C17072533109,NULL,96,NULL,E000188,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2672,4800,C17072525021,NULL,96,NULL,G101405,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2673,4840,C17072545865,NULL,96,NULL,S001917,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2674,4846,C17072575656,NULL,96,NULL,O007012,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2675,4855,C17072519922,NULL,96,NULL,G101273,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2676,4886,C17072539936,NULL,96,NULL,P000776,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2677,4890,C17072580220,NULL,96,NULL,L000590,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2678,4893,C17072550876,NULL,96,NULL,F000214,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2679,4897,C17072546491,NULL,96,NULL,P000354,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2680,4906,C17072599098,NULL,96,NULL,A002656,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2681,4913,C17072583604,NULL,96,NULL,R000142,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2682,4917,C17072518222,NULL,96,NULL,K000470,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2683,4931,C17072595961,NULL,96,NULL,G101402,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2684,4936,C17072570879,NULL,96,NULL,C000786,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2685,4954,C17072536271,NULL,96,NULL,A002628,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2686,4979,C17072538969,NULL,96,NULL,P007041,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2687,4980,C17072596679,NULL,96,NULL,S001979,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2688,4987,C17072583155,NULL,96,NULL,E000643,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2689,4996,C17072569337,NULL,96,NULL,P000763,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2690,5009,C17072594372,NULL,96,NULL,G100965,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2691,5023,C17072517919,NULL,96,NULL,S006143,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
2692,5031,C17072592333,NULL,96,NULL,T001035,NULL,NULL,NULL,1,NULL,03:40.3,NULL,NULL,NULL,NULL,96
