Id,ProductTypeName,IsActive,CreatedBy,CreatedDate
1557,ELECTRIC LAMPS/TUBES,0,Das.ArupKr@grse.co.in,15:25.3
1559,GEARS,0,Das.ArupKr@grse.co.in,17:39.9
1566,Petroleum Product,0,umakant.prajapati@gov.in,24:59.5
1567,Petroleum Product,0,umakant.prajapati@gov.in,26:28.6
1568,Petroleum Product,0,umakant.prajapati@gov.in,28:22.2
1573,Petroleum Product,0,umakant.prajapati@gov.in,47:26.0
1574,Petroleum Product,0,umakant.prajapati@gov.in,50:48.1
1575,Hiring of services for calibration of sensors fitted onboard on boat 2 and 4,0,vbwakchaure@mazdock.com,51:50.5
1576,Petroleum Product,0,umakant.prajapati@gov.in,52:48.0
1577,Petroleum Product,0,umakant.prajapati@gov.in,55:08.6
1578,Petroleum Product,0,umakant.prajapati@gov.in,56:24.9
1581,Petroleum Product,0,umakant.prajapati@gov.in,59:05.1
1585,Petroleum Product,0,umakant.prajapati@gov.in,30:45.6
1586,Petroleum Product,0,umakant.prajapati@gov.in,33:13.7
1587,Petroleum Product,0,umakant.prajapati@gov.in,35:37.8
1588,Petroleum Product,0,umakant.prajapati@gov.in,37:07.5
1589,Petroleum Product,0,umakant.prajapati@gov.in,38:28.8
1590,Petroleum Product,0,umakant.prajapati@gov.in,39:23.7
1591,Petroleum Product,0,umakant.prajapati@gov.in,40:11.2
1592,Petroleum Product,0,umakant.prajapati@gov.in,41:55.6
1593,Petroleum Product,0,umakant.prajapati@gov.in,43:26.4
1594,Petroleum Product,0,umakant.prajapati@gov.in,55:24.4
1595,Petroleum Product,0,umakant.prajapati@gov.in,56:49.8
1597,Petroleum Product,0,umakant.prajapati@gov.in,58:08.5
1599,Petroleum Product,0,umakant.prajapati@gov.in,59:31.0
1601,Petroleum Product,0,umakant.prajapati@gov.in,00:36.7
1603,Petroleum Product,0,umakant.prajapati@gov.in,02:07.6
1604,Petroleum Product,0,umakant.prajapati@gov.in,03:31.5
1605,Petroleum Product,0,umakant.prajapati@gov.in,04:31.4
1607,Petroleum Product,0,umakant.prajapati@gov.in,05:31.7
1637,DOORS WT/NWT,0,Chowdhury.Santanu@grse.co.in,51:50.9
1641,ELECTRIC MOTORS,0,Chowdhury.Santanu@grse.co.in,53:23.7
1646,SHIP REPAIR,0,Chowdhury.Santanu@grse.co.in,57:53.8
1652,CABLE GLANDS (MCT),0,Chowdhury.Santanu@grse.co.in,02:19.3
1663,PAINTS,0,Chowdhury.Santanu@grse.co.in,58:45.3
1664,LUBRICANT & GREASE,0,Chowdhury.Santanu@grse.co.in,02:32.7
1665,PUMPS-CENTRIFUGAL,0,Chowdhury.Santanu@grse.co.in,07:22.4
1666,P.T.F.E/FIBRE GLASS/F.G.TAPE,0,Chowdhury.Santanu@grse.co.in,14:38.4
1668,PIPES & TUBES NON FERROUS - LOW & HIGH PRESSURES,0,Chowdhury.Santanu@grse.co.in,19:01.6
1669,REPAIR & SERVICING OF PUMP,0,Chowdhury.Santanu@grse.co.in,23:03.8
1671,COMPRESSOR,0,Chowdhury.Santanu@grse.co.in,26:51.4
1672,PIPE FITTINGS  (SS)(NAVAL PATT),0,Chowdhury.Santanu@grse.co.in,28:49.0
1674,VALVES (HYDRAULIC & PNEUMATIC ),0,Chowdhury.Santanu@grse.co.in,30:47.0
1675,CNC PLASMA PLATE & PROFILE CUTTING.,0,Chowdhury.Santanu@grse.co.in,32:45.8
1677,Petroleum Product,0,umakant.prajapati@gov.in,39:13.3
1678,Petroleum Product,0,umakant.prajapati@gov.in,40:38.2
1680,Petroleum Product,0,umakant.prajapati@gov.in,42:52.9
1681,Petroleum Product,0,umakant.prajapati@gov.in,44:08.3
1684,Petroleum Product,0,umakant.prajapati@gov.in,50:08.8
1685,Petroleum Product,0,umakant.prajapati@gov.in,51:49.3
1686,Petroleum Product,0,umakant.prajapati@gov.in,53:01.1
1687,Petroleum Product,0,umakant.prajapati@gov.in,54:39.9
1688,Petroleum Product,0,umakant.prajapati@gov.in,55:39.0
1689,Petroleum Product,0,umakant.prajapati@gov.in,56:49.3
1690,Petroleum Product,0,umakant.prajapati@gov.in,02:44.9
1691,Petroleum Product,0,umakant.prajapati@gov.in,04:10.8
1692,Petroleum Product,0,umakant.prajapati@gov.in,06:27.1
1693,Petroleum Product,0,umakant.prajapati@gov.in,07:56.8
1694,Petroleum Product,0,umakant.prajapati@gov.in,09:16.1
1697,Petroleum Product,0,umakant.prajapati@gov.in,19:11.5
1698,Petroleum Product,0,umakant.prajapati@gov.in,20:40.5
1700,Petroleum Product,0,umakant.prajapati@gov.in,21:40.7
1702,Petroleum Product,0,umakant.prajapati@gov.in,22:38.4
1703,Petroleum Product,0,umakant.prajapati@gov.in,24:04.3
1705,Petroleum Product,0,umakant.prajapati@gov.in,25:14.5
1707,Petroleum Product,0,umakant.prajapati@gov.in,26:29.0
1729,RECTIFIER / TRANSFORMERS,0,Das.ArupKr@grse.co.in,56:48.4
1731,SUPPLY OF FRP PRODUCTS,0,Das.ArupKr@grse.co.in,58:27.3
1732,CASTING,0,sekar.v@bemlltd.in,59:48.0
1733,SPECIAL MEASURING TOOLS & GAUGES,0,Das.ArupKr@grse.co.in,00:10.2
1736,VALVES,0,Das.ArupKr@grse.co.in,01:51.6
1740,ELECTRONIC MEASURING,0,Das.ArupKr@grse.co.in,05:08.5
1743,FIRE FIGHTING COAT / TROUSURE / JACKET & PAINT.,0,Das.ArupKr@grse.co.in,07:30.7
1744,WATER/OIL LEVEL CONTROLLER/INDICATOR,0,Das.ArupKr@grse.co.in,09:15.4
1745,DIESEL GENERATING SET,0,Das.ArupKr@grse.co.in,10:29.9
1747,"BOATS, BARGES",0,Das.ArupKr@grse.co.in,11:57.0
1749,DIFFERENT FORGED ITEMS ( LIGHT & MEDIUM FORGING),0,Das.ArupKr@grse.co.in,14:14.8
1754,EXTERNAL COMMUNICATION (WIRELESS COMMUNICATION SYSTEM),0,Das.ArupKr@grse.co.in,16:48.8
1759,CCTV SYSTEMS,0,Das.ArupKr@grse.co.in,23:39.9
1760,DRAWING / DESIGN / CONSULTANCY,0,Das.ArupKr@grse.co.in,25:28.0
1762,GAS CUTTING & WELDING EQPT.,0,Das.ArupKr@grse.co.in,27:04.4
1764,ELECTRODES,0,Das.ArupKr@grse.co.in,28:32.6
1767,HULL  BLOCK  FABRICATION,0,Das.ArupKr@grse.co.in,30:19.1
1768,ELECTRONIC MEASURING & SPECIAL INSTRUMENTS,0,Das.ArupKr@grse.co.in,31:32.2
1771,HULL  BLOCK  FABRICATION,0,Das.ArupKr@grse.co.in,33:34.6
1773,PAINT,0,Das.ArupKr@grse.co.in,35:04.0
1783,NON FERROUS FLATS & SECTIONS,0,Das.ArupKr@grse.co.in,40:27.1
1786,COMPRESSOR,0,Das.ArupKr@grse.co.in,43:11.2
1788,FORGED ITEMS ( LIGHT & MEDIUM),0,Das.ArupKr@grse.co.in,45:04.4
1792,EXTERNAL COMMUNICATION,0,Das.ArupKr@grse.co.in,48:40.8
1795,SEAMLESS STEEL PIPE,0,Das.ArupKr@grse.co.in,51:15.1
1800,DIFFERENT FORGED ITEMS ( LIGHT & MEDIUM FORGING),0,Das.ArupKr@grse.co.in,53:53.7
1802,VALVES/ COCKS,0,Das.ArupKr@grse.co.in,56:04.2
1807,RECTIFIER / TRANSFORMERS,0,Das.ArupKr@grse.co.in,58:16.5
1813,ELECTRIC / ELECTRONIC CONTROL  &   POWER PANEL,0,Das.ArupKr@grse.co.in,03:16.2
1818,ELECTRIC CABLE/WIRE,0,Das.ArupKr@grse.co.in,05:16.2
1821,CUTTING OIL,0,ofkpv4@ord.gov.in,06:47.0
1822,ELECTRIC / ELECTRONIC CONTROL  &   POWER PANEL,0,Das.ArupKr@grse.co.in,07:48.6
1825,PUMPS-CENTRIFUGAL,0,Das.ArupKr@grse.co.in,10:39.4
1827,"PAINT - ACID, ALKALI & HEAT RESISTANT",0,Das.ArupKr@grse.co.in,12:35.2
1835,CASTING NON FERROUS,0,Das.ArupKr@grse.co.in,32:58.1
1837,DRAWING / DESIGN / CONSULTANCY,0,Das.ArupKr@grse.co.in,36:49.0
1838,LUBRICANT & GREASE,0,Das.ArupKr@grse.co.in,38:14.2
1839,"CASTING STEEL,STAINLESS STEEL,ALLOY STEEL",0,Das.ArupKr@grse.co.in,40:11.1
1840,ELECTRIC CABLE/WIRE (COMMERCIAL),0,Das.ArupKr@grse.co.in,42:14.2
1842,MODULAR ACCOMODATION,0,Das.ArupKr@grse.co.in,47:06.1
1846,"WOOD (PLY,PACKING)",0,Das.ArupKr@grse.co.in,50:02.7
1848,DIFFERENT FORGED ITEMS ( LIGHT & MEDIUM FORGING),0,Das.ArupKr@grse.co.in,52:19.8
1849,"CASTING - CI,SGI,MALLEABLE,GREY IRON",0,Das.ArupKr@grse.co.in,54:26.5
1851,BREATHING APPARATUS - COMPRESSED AIR/BELLOW TYPE,0,Das.ArupKr@grse.co.in,56:51.9
1852,ELEC. CABLING & FITTING,0,Das.ArupKr@grse.co.in,59:05.2
1853,"CABLE HANGER, CABLE TRAYS",0,Das.ArupKr@grse.co.in,01:22.9
1854,BEARING,0,Das.ArupKr@grse.co.in,03:13.0
1855,INSULATING MATERIAL (CERAMIC),0,Das.ArupKr@grse.co.in,05:44.3
1856,,0,Das.ArupKr@grse.co.in,08:08.7
1857,,0,bdldgmcc-ap@bdl-india.in,08:25.6
1858,GALVANIZING,0,Das.ArupKr@grse.co.in,10:21.6
1859,,0,Das.ArupKr@grse.co.in,11:40.4
1860,,0,bdldgmcc-ap@bdl-india.in,11:53.0
1861,"SHACKLES, HOOKS",0,Das.ArupKr@grse.co.in,12:39.9
1862,,0,bdldgmcc-ap@bdl-india.in,13:02.5
1863,PIPE FITTINGS,0,Das.ArupKr@grse.co.in,14:24.9
1864,,0,bdldgmcc-ap@bdl-india.in,15:01.5
1865,,0,Das.ArupKr@grse.co.in,15:24.3
1866,BOLTS & NUTS,0,Das.ArupKr@grse.co.in,18:08.5
1867,PUMP,0,Das.ArupKr@grse.co.in,21:09.8
1868,MACHINED COMPONENTS (LIGHT),0,Das.ArupKr@grse.co.in,22:47.3
1869,HULL  PANEL  FABRICATION.,0,Das.ArupKr@grse.co.in,24:59.9
1870,PRINTING LETTER PRESS,0,Das.ArupKr@grse.co.in,26:39.0
1871,"CASTING STEEL,STAINLESS STEEL,ALLOY STEEL",0,Das.ArupKr@grse.co.in,28:05.5
1872,FILTERS/STRAINERS,0,Das.ArupKr@grse.co.in,29:00.9
1873,DIFFERENT FORGED ITEMS ( LIGHT & MEDIUM FORGING),0,Das.ArupKr@grse.co.in,58:18.5
1874,,0,Das.ArupKr@grse.co.in,00:06.0
1875,CHIPPING/PAINTING/CLEANING,0,Das.ArupKr@grse.co.in,01:12.9
1876,ELECTRODES,0,Das.ArupKr@grse.co.in,02:10.2
1877,"CASTING STEEL,STAINLESS STEEL,ALLOY STEEL",0,Das.ArupKr@grse.co.in,05:47.0
1878,EOT  CRANE,0,Das.ArupKr@grse.co.in,07:16.2
1879,PAINT BITUMINOUS,0,Das.ArupKr@grse.co.in,08:43.1
1880,,0,sg1dqan-dgqa@nic.in,09:29.7
1881,"INSULATION OF PIPES, COMPARTMENTS",0,Das.ArupKr@grse.co.in,10:06.1
1882,DRAWING / DESIGN / CONSULTANCY,0,Das.ArupKr@grse.co.in,18:15.4
1883,,0,Das.ArupKr@grse.co.in,19:50.9
1884,ELECTRIC / ELECTRONIC CONTROL  &   POWER PANEL,0,Das.ArupKr@grse.co.in,21:40.5
1885,SAFETY SURVEILLANCE,0,Das.ArupKr@grse.co.in,23:06.6
1886,,0,Das.ArupKr@grse.co.in,25:04.3
1887,"CASTING STEEL,STAINLESS STEEL,ALLOY STEEL",0,Das.ArupKr@grse.co.in,27:29.8
1888,PAINT STOVE ENAMEL/SYNTHETIC ENAMEL,0,Das.ArupKr@grse.co.in,29:33.7
1889,COMPOSITE SUPER STRUCTURE,0,Das.ArupKr@grse.co.in,31:11.3
1890,,0,Das.ArupKr@grse.co.in,32:46.0
1891,ELECTRONIC MEASURING & SPECIAL INSTRUMENTS,0,Das.ArupKr@grse.co.in,34:11.4
1892,,0,Das.ArupKr@grse.co.in,36:20.4
1893,,0,Das.ArupKr@grse.co.in,38:15.2
1894,ELECTRIC / ELECTRONIC CONTROL  &   POWER PANEL,0,Das.ArupKr@grse.co.in,39:56.5
1895,ELECTRODES,0,Das.ArupKr@grse.co.in,42:49.1
1896,NAVIGATIONAL LIGHTS,0,Das.ArupKr@grse.co.in,44:40.6
1897,FABRICATED COMPONENT,0,Das.ArupKr@grse.co.in,47:33.6
1898,GEARS,0,Das.ArupKr@grse.co.in,49:31.8
1899,LUBRICANT & GREASE,0,Das.ArupKr@grse.co.in,50:34.4
1900,FIRE FIGHTING PUMP / EQUIPMENT.,0,Das.ArupKr@grse.co.in,52:38.3
1901,,0,Das.ArupKr@grse.co.in,53:40.3
1902,REPAIR / CALIBRATION OF INSTRUMENTS,0,Das.ArupKr@grse.co.in,55:15.0
1903,,0,Das.ArupKr@grse.co.in,57:46.3
1904,PAINT STOVE ENAMEL/SYNTHETIC ENAMEL,0,Das.ArupKr@grse.co.in,00:20.7
1905,PAINT STOVE ENAMEL/SYNTHETIC ENAMEL,0,Das.ArupKr@grse.co.in,02:34.3
1906,PUMPS-CENTRIFUGAL,0,Das.ArupKr@grse.co.in,03:47.7
1907,,0,mahesh.kumar68@gov.in,05:06.5
1908,SAND/GRIT/QUARTZ BLASTING,0,Das.ArupKr@grse.co.in,05:22.3
1909,DIFFERENT FORGED ITEMS ( LIGHT & MEDIUM FORGING),0,Das.ArupKr@grse.co.in,06:57.7
1910,,0,mahesh.kumar68@gov.in,07:29.6
1911,SHIP REPAIR (ELECTRICAL WORK),0,Das.ArupKr@grse.co.in,08:26.7
1912,DIESEL GENERATING SET,0,Das.ArupKr@grse.co.in,10:17.2
1913,PLUMBING WORK ON BOARD SHIP,0,Das.ArupKr@grse.co.in,11:25.4
1914,,0,mahesh.kumar68@gov.in,12:24.5
1915,BULLET PROOF GLASS,0,Das.ArupKr@grse.co.in,12:29.4
1916,SHIP REPAIR (A.C. & REFRIGERATION PLANT ETC.),0,Das.ArupKr@grse.co.in,14:26.8
1917,,0,mahesh.kumar68@gov.in,15:03.0
1918,,0,mahesh.kumar68@gov.in,17:38.2
1919,FLANGES (FERROUS),0,Das.ArupKr@grse.co.in,18:35.5
1920,,0,mahesh.kumar68@gov.in,20:01.6
1921,ERW STEEL PIPE,0,Das.ArupKr@grse.co.in,20:06.8
1922,,0,hod-imm-co@hal-india.co.in,26:20.8
1923,,0,mahesh.kumar68@gov.in,27:18.8
1924,,0,mahesh.kumar68@gov.in,28:37.3
1925,,0,mahesh.kumar68@gov.in,29:55.5
1926,,0,mahesh.kumar68@gov.in,34:38.3
1927,,0,mahesh.kumar68@gov.in,37:42.3
1928,,0,mahesh.kumar68@gov.in,40:08.7
1929,,0,mahesh.kumar68@gov.in,43:29.6
1930,,0,mahesh.kumar68@gov.in,45:53.4
1931,,0,mahesh.kumar68@gov.in,48:14.7
1932,POLY TUBING,0,hod-imm-co@hal-india.co.in,48:34.0
1933,,0,mahesh.kumar68@gov.in,51:21.5
1934,,0,hod-imm-co@hal-india.co.in,56:41.4
1935,,0,mahesh.kumar68@gov.in,57:01.9
1936,,0,mahesh.kumar68@gov.in,58:53.5
1937,industrial sensors,0,hod-imm-co@hal-india.co.in,00:17.5
1938,,0,sekar.v@bemlltd.in,02:19.9
1939,,0,hod-imm-co@hal-india.co.in,04:05.2
1940,,0,sekar.v@bemlltd.in,04:31.4
1941,PLASTIC,0,hod-imm-co@hal-india.co.in,07:05.5
1942,,0,mahesh.kumar68@gov.in,08:17.9
1943,,0,sekar.v@bemlltd.in,08:28.9
1944,,0,hsyadav1@ord.gov.in,09:10.5
1945,,0,sekar.v@bemlltd.in,10:04.6
1946,,0,mahesh.kumar68@gov.in,10:15.5
1947,,0,mahesh.kumar68@gov.in,12:05.7
1948,,0,sekar.v@bemlltd.in,13:15.9
1949,,0,sekar.v@bemlltd.in,14:06.5
1950,,0,mahesh.kumar68@gov.in,14:13.1
1951,,0,mahesh.kumar68@gov.in,15:50.1
1952,,0,mahesh.kumar68@gov.in,21:44.1
1953,,0,mahesh.kumar68@gov.in,23:52.1
1954,,0,mahesh.kumar68@gov.in,25:25.2
1955,,0,mahesh.kumar68@gov.in,26:54.9
1956,,0,hsyadav1@ord.gov.in,33:55.4
1957,,0,hsyadav1@ord.gov.in,38:00.1
1958,,0,sekar.v@bemlltd.in,38:39.0
1959,,0,hsyadav1@ord.gov.in,39:40.7
1960,,0,sekar.v@bemlltd.in,40:05.5
1961,RAW MATERIAL,0,sekar.v@bemlltd.in,42:23.2
1962,,0,hsyadav1@ord.gov.in,43:01.9
1963,,0,hsyadav1@ord.gov.in,45:06.5
1964,OIL PUMP,0,sekar.v@bemlltd.in,45:57.4
1965,WATER PUMP,0,sekar.v@bemlltd.in,47:33.7
1966,,0,hsyadav1@ord.gov.in,48:12.2
1967,,0,sekar.v@bemlltd.in,51:01.4
1968,,0,hsyadav1@ord.gov.in,51:10.8
1969,,0,ocfspv@ord.gov.in,52:17.9
1970,,0,ofkpv4@ord.gov.in,53:07.9
1971,,0,ofkpv4@ord.gov.in,53:43.0
1972,,0,hod-imm-co@hal-india.co.in,53:50.5
1973,ENGINE VALVES,0,sekar.v@bemlltd.in,54:39.8
1974,,0,ofkpv4@ord.gov.in,54:52.5
1975,,0,ofkpv4@ord.gov.in,55:40.8
1976,ENGINE VALVES,0,sekar.v@bemlltd.in,55:40.8
1977,,0,ocfspv@ord.gov.in,56:00.7
1978,,0,ocfspv@ord.gov.in,56:55.2
1979,BEARING,0,sekar.v@bemlltd.in,58:01.2
1980,,0,hod-imm-co@hal-india.co.in,01:23.2
1981,NEEDLE BEARING,0,sekar.v@bemlltd.in,02:16.6
1982,,0,ocfspv@ord.gov.in,05:21.1
1983,,0,ocfspv@ord.gov.in,06:44.1
1984,ENGINE OIL FILTER,0,sekar.v@bemlltd.in,07:24.6
1985,,0,ofkpv4@ord.gov.in,07:25.3
1986,,0,ocfspv@ord.gov.in,07:45.6
1987,FUEL FILTER,0,sekar.v@bemlltd.in,08:19.8
1988,,0,ofkpv4@ord.gov.in,08:44.9
1989,,0,hod-imm-co@hal-india.co.in,09:21.1
1990,ENGINE VALVE SEAT,0,sekar.v@bemlltd.in,12:29.3
1991,,0,ofkpv4@ord.gov.in,12:50.4
1992,,0,ofkpv4@ord.gov.in,13:30.4
1993,,0,hod-imm-co@hal-india.co.in,13:33.4
1994,ENGINE VALVE SEAT,0,sekar.v@bemlltd.in,13:53.1
1995,,0,ofkpv4@ord.gov.in,14:22.9
1996,Petroleum Product,0,umakant.prajapati@gov.in,14:31.2
1997,Petroleum Product,0,umakant.prajapati@gov.in,16:09.0
1998,Petroleum Product,0,umakant.prajapati@gov.in,17:34.3
1999,ENGINE VALVE SPRING,0,sekar.v@bemlltd.in,19:03.1
2000,Petroleum Product,0,umakant.prajapati@gov.in,19:04.7
2001,,0,ofkpv4@ord.gov.in,21:05.2
2002,,0,ofkpv4@ord.gov.in,21:59.9
2003,,0,ofkpv4@ord.gov.in,22:16.8
2004,,0,sekar.v@bemlltd.in,23:18.6
2005,,0,ofkpv4@ord.gov.in,23:59.8
2006,,0,ofkpv4@ord.gov.in,24:50.6
2007,,0,ofkpv4@ord.gov.in,25:20.1
2008,,0,ofkpv4@ord.gov.in,26:24.2
2009,,0,sekar.v@bemlltd.in,27:14.2
2010,,0,ofkpv4@ord.gov.in,31:15.7
2011,OIL FILTER,0,sekar.v@bemlltd.in,33:17.1
2012,,0,ofkpv4@ord.gov.in,33:24.5
2013,,0,ofkpv4@ord.gov.in,35:14.1
2014,,0,sekar.v@bemlltd.in,37:55.7
2015,,0,sekar.v@bemlltd.in,38:09.5
2016,,0,ofkpv4@ord.gov.in,38:17.1
2017,,0,sekar.v@bemlltd.in,38:33.8
2018,,0,sekar.v@bemlltd.in,38:49.7
2019,,0,ofkpv4@ord.gov.in,40:51.5
2020,,0,sekar.v@bemlltd.in,41:13.2
2021,,0,ofkpv4@ord.gov.in,42:32.3
2022,,0,sekar.v@bemlltd.in,43:39.9
2023,,0,ofkpv4@ord.gov.in,43:48.3
2024,,0,ofkpv4@ord.gov.in,44:17.3
2025,,0,sekar.v@bemlltd.in,44:32.4
2026,,0,ofkpv4@ord.gov.in,44:52.5
2027,,0,ofkpv4@ord.gov.in,45:47.8
2028,,0,ofkpv4@ord.gov.in,46:36.5
2029,,0,sekar.v@bemlltd.in,50:33.8
2030,,0,sekar.v@bemlltd.in,52:36.2
2031,,0,sekar.v@bemlltd.in,53:22.5
2032,,0,sekar.v@bemlltd.in,57:17.0
2033,,0,sekar.v@bemlltd.in,57:42.6
2034,,0,sekar.v@bemlltd.in,58:05.7
2035,,0,sekar.v@bemlltd.in,58:48.9
2036,,0,sekar.v@bemlltd.in,00:03.9
2037,,0,sekar.v@bemlltd.in,01:56.4
2038,,0,sekar.v@bemlltd.in,04:08.8
2039,SENSOR,0,sekar.v@bemlltd.in,06:34.3
2040,,0,sekar.v@bemlltd.in,07:29.7
2041,RUBBER,0,sekar.v@bemlltd.in,10:34.9
2042,,0,sekar.v@bemlltd.in,11:05.1
2043,,0,sekar.v@bemlltd.in,17:51.7
2044,,0,sekar.v@bemlltd.in,18:13.7
2045,,0,sg.rane1977@gov.in,15:48.8
2046,,0,sg.rane1977@gov.in,18:28.2
2047,,0,sg.rane1977@gov.in,20:39.5
2048,,0,sg.rane1977@gov.in,24:59.9
2049,,0,sg.rane1977@gov.in,28:10.2
2050,,0,sg.rane1977@gov.in,30:38.0
2051,,0,sg.rane1977@gov.in,33:18.8
2052,,0,sg.rane1977@gov.in,35:47.1
2053,,0,sg.rane1977@gov.in,38:12.6
2054,,0,sg.rane1977@gov.in,40:37.3
2055,,0,sg.rane1977@gov.in,43:19.8
2056,,0,sg.rane1977@gov.in,46:53.3
2057,,0,sg.rane1977@gov.in,49:18.0
2058,,0,sg.rane1977@gov.in,51:27.9
2059,,0,sg.rane1977@gov.in,53:29.3
2060,,0,sg.rane1977@gov.in,55:16.1
2061,,0,sg.rane1977@gov.in,57:21.2
2062,,0,sg.rane1977@gov.in,30:52.7
2063,,0,sg.rane1977@gov.in,33:10.1
2064,,0,sg.rane1977@gov.in,36:22.1
2065,,0,hod-imm-co@hal-india.co.in,40:09.6
2066,,0,sg.rane1977@gov.in,40:48.4
2067,,0,sg.rane1977@gov.in,43:19.6
2068,,0,sg.rane1977@gov.in,45:13.4
2069,,0,sg.rane1977@gov.in,47:10.6
2070,,0,sg.rane1977@gov.in,51:13.7
2071,,0,sg.rane1977@gov.in,55:15.5
2072,,0,sg.rane1977@gov.in,58:10.6
2073,,0,sg.rane1977@gov.in,01:38.1
2074,,0,sg.rane1977@gov.in,04:16.6
2075,,0,hod-imm-co@hal-india.co.in,06:02.5
2076,,0,sg.rane1977@gov.in,07:37.7
2077,,0,cqasa-dgqa@nic.in,09:14.4
2078,,0,sg.rane1977@gov.in,10:20.3
2079,,0,sg.rane1977@gov.in,12:40.6
2080,,0,Chowdhury.Santanu@grse.co.in,14:27.7
2081,,0,sg.rane1977@gov.in,14:48.5
2082,,0,Chowdhury.Santanu@grse.co.in,16:57.0
2083,,0,sg.rane1977@gov.in,17:26.9
2084,,0,pawanjeetsingh@ord.gov.in,18:31.5
2085,,0,sg.rane1977@gov.in,19:41.1
2086,,0,pawanjeetsingh@ord.gov.in,19:44.3
2087,,0,hod-imm-co@hal-india.co.in,19:55.8
2088,,0,sg.rane1977@gov.in,22:07.8
2089,,0,Chowdhury.Santanu@grse.co.in,22:55.9
2090,,0,pawanjeetsingh@ord.gov.in,24:35.9
2091,ELECTRICAL,0,hod-imm-co@hal-india.co.in,25:15.5
2092,,0,umakant.prajapati@gov.in,26:20.8
2093,,0,umakant.prajapati@gov.in,27:14.4
2094,,0,pawanjeetsingh@ord.gov.in,27:55.9
2095,,0,sg.rane1977@gov.in,29:27.6
2096,,0,pawanjeetsingh@ord.gov.in,29:35.3
2097,,0,pawanjeetsingh@ord.gov.in,30:03.8
2098,,0,pawanjeetsingh@ord.gov.in,30:52.2
2099,,0,umakant.prajapati@gov.in,30:52.2
2100,,0,sg.rane1977@gov.in,31:56.8
2101,WEB BASED,0,hod-imm-co@hal-india.co.in,32:44.7
2102,,0,umakant.prajapati@gov.in,32:50.4
2103,,0,pawanjeetsingh@ord.gov.in,33:30.6
2104,,0,umakant.prajapati@gov.in,33:57.7
2105,,0,sg.rane1977@gov.in,34:17.9
2106,,0,umakant.prajapati@gov.in,34:47.8
2107,,0,pawanjeetsingh@ord.gov.in,35:20.0
2108,,0,pawanjeetsingh@ord.gov.in,35:54.4
2109,,0,Chowdhury.Santanu@grse.co.in,36:05.2
2110,,0,umakant.prajapati@gov.in,36:10.9
2111,,0,sg.rane1977@gov.in,36:28.9
2112,,0,umakant.prajapati@gov.in,37:11.0
2113,,0,Chowdhury.Santanu@grse.co.in,38:02.7
2114,,0,umakant.prajapati@gov.in,38:18.3
2115,,0,sg.rane1977@gov.in,38:35.4
2116,,0,umakant.prajapati@gov.in,38:59.7
2117,,0,umakant.prajapati@gov.in,39:48.8
2118,,0,Chowdhury.Santanu@grse.co.in,40:28.7
2119,,0,umakant.prajapati@gov.in,40:33.8
2120,,0,sg.rane1977@gov.in,40:44.8
2121,,0,pawanjeetsingh@ord.gov.in,40:49.8
2122,,0,umakant.prajapati@gov.in,41:25.7
2123,,0,pawanjeetsingh@ord.gov.in,41:36.6
2124,,0,pawanjeetsingh@ord.gov.in,42:10.7
2125,DECORATIVE LAMINATES,0,Chowdhury.Santanu@grse.co.in,42:40.4
2126,,0,pawanjeetsingh@ord.gov.in,42:44.4
2127,,0,sg.rane1977@gov.in,42:51.5
2128,,0,pawanjeetsingh@ord.gov.in,44:39.9
2129,,0,sg.rane1977@gov.in,45:11.2
2130,,0,Chowdhury.Santanu@grse.co.in,45:37.1
2131,,0,hod-imm-co@hal-india.co.in,46:07.9
2132,,0,pawanjeetsingh@ord.gov.in,46:09.0
2133,,0,pawanjeetsingh@ord.gov.in,47:04.9
2134,,0,sg.rane1977@gov.in,47:31.4
2135,,0,Chowdhury.Santanu@grse.co.in,48:11.9
2136,,0,cqasa-dgqa@nic.in,48:23.4
2137,,0,hod-imm-co@hal-india.co.in,49:39.3
2138,,0,sg.rane1977@gov.in,49:52.1
2139,,0,umakant.prajapati@gov.in,50:20.8
2140,,0,pawanjeetsingh@ord.gov.in,50:47.3
2141,,0,umakant.prajapati@gov.in,51:16.1
2142,,0,pawanjeetsingh@ord.gov.in,51:34.2
2143,,0,sg.rane1977@gov.in,52:33.4
2144,,0,umakant.prajapati@gov.in,53:08.4
2145,,0,pawanjeetsingh@ord.gov.in,53:22.4
2146,,0,hod-imm-co@hal-india.co.in,53:39.0
2147,DOORS WT / NWT,0,Chowdhury.Santanu@grse.co.in,53:41.9
2148,,0,pawanjeetsingh@ord.gov.in,54:50.4
2149,,0,umakant.prajapati@gov.in,54:55.2
2150,,0,Chowdhury.Santanu@grse.co.in,55:16.3
2151,,0,umakant.prajapati@gov.in,55:56.7
2152,,0,Chowdhury.Santanu@grse.co.in,57:28.5
2153,,0,pawanjeetsingh@ord.gov.in,57:34.8
2154,,0,pawanjeetsingh@ord.gov.in,58:21.7
2155,,0,Chowdhury.Santanu@grse.co.in,58:37.3
2156,,0,Chowdhury.Santanu@grse.co.in,59:45.1
2157,,0,pawanjeetsingh@ord.gov.in,00:03.5
2158,,0,umakant.prajapati@gov.in,00:29.5
2159,,0,Chowdhury.Santanu@grse.co.in,01:19.7
