CompanyMaster_FK_ID,ProductId,ProductName,Category,ProductType,Description,HSCode,IsConsumable,DefencePlatform,TechArea
3141,,FIRST SPRING GOVERNOR,,,,,,,
2577,,AL.BRONZE BUSHING 765-33-19/c,,,,,,,
3141,,GOVERNOR BODY ASSEMBLY,,,,,,,
3141,,"LEVER,ROLLER",,,,,,,
3141,,PLUNGER SPRING,,,,,,,
1351,,HELIUM GAS CONFIRMING TO INTERNATIONAL,,,,,,,
3141,,LOCKING RING,,,,,,,
3141,,GASKET,,,,,,,
3141,,INCLINED SHAFT CASING LH,,,,,,,
3141,,HOOP,,,,,,,
9264,,LASER PRE-MIXED GAS OF SPECIFICATION,,,,,,,
4159,,COUPLING D=8H7/9F7 PART NO:504233.,,,,,,,
3141,,VALVE BODY,,,,,,,
3141,,MODIFIED WATER PUMP ASSY,,,,,,,
7930,,DUAL GIGA ETHERNET ROUTER WITH 4 PORTS,,,,,,,
3141,,DISCHARGING VALVE SPRING (DELIVERY),,,,,,,
68,,"LIQUID PETROLEUM GAS,(LPG)",,,,,,,
3141,,BLOCK,,,,,,,
19,,SERVO SPIN -12,,,,,,,
393,,REPAIR OF TRANSMISSION 765-CD117,,,,,,,
3366,,LOCKING RING,,,,,,,
3664,,M42 BIMETALIC BAND SAW BLADE 13X0.9X6TPI,,,,,,,
3366,,DELIVERY VALVE SPRING,,,,,,,
147,,CONVERSION OF ESR STEEL BILLETS,,,,,,,
147,,FLY WHEEL FORGING,,,,,,,
147,,ROTOR SUPER CHARGER ASSY,,,,,,,
147,,CRANK SHAFT,,,,,,,
147,,MAIN CONNECTING ROD,,,,,,,
147,,EXHAUST PIPE,,,,,,,
147,,CRANK SHAFT (FORGING),,,,,,,
147,,CYLINDER LINER (FORGING),,,,,,,
147,,VENTURI Z-23,,,,,,,
262,,ARTICULATED CONNECTING ROD SHELL,,,,,,,
262,,FORKED CONNECTING ROD SHELL(PAIR),,,,,,,
262,,ASSY OF BEARING SHELL (INSERT)R1,,,,,,,
10349,,BEARING W-8 GOST3635-78/79 toETY 500-65,,,,,,,
5937,,INFLATABLE AIR SPLINT FOR LEG (ANKLE),,,,,,,
2552,,FORGING SECTOR 765-47-414,,,,,,,
6969,,Service Provider for Transportation,,,,,,,
6970,,Service Provider for Transportation,,,,,,,
3580,,FEMALE I.Es SAFETY SHOES,,,,,,,
6978,,Service Provider for Transportation,,,,,,,
5778,,HIGH SPEED OXY ACETYLENE CUTTING NOZZLES,,,,,,,
7043,,Taxi Hiring,,,,,,,
7052,,Service Provider for Transportation,,,,,,,
2156,,ST INGOT 225MAX OR SQ200X1000 L SPROCKET,,,,,,,
7058,,Service Provider for Transportation,,,,,,,
8959,,ASSY PARASOL TO DRG.NO.6795-208-CB6850,,,,,,,
7075,,Ship Building,,,,,,,
7071,,Taxi Hiring,,,,,,,
6753,,COVER 675-93-Cb105,,,,,,,
262,,ASSY OF CONNECTING ROD SHELL R1,,,,,,,
262,,UPPER INSERT(R1)/LOWER INSERT (R1),,,,,,,
262,,UPPER & LOWER BEARING SHELL,,,,,,,
6488,,LIMIT SWITCH TYPE.NO.SG01R-552-M,,,,,,,
7102,,Service Provider for Transportation,,,,,,,
4226,,ZINC COATED BRASS/COPPER EDM WIRE 0.25MM,,,,,,,
7108,,Service Provider for Transportation,,,,,,,
7109,,Service Provider for Transportation,,,,,,,
6766,,SPRING 765-33-CD107,,,,,,,
272,,HSS TAPER SHANK TWIST DRILLS 4X43X124MM.,,,,,,,
7162,,Trader Of Steel Pipe,,,,,,,
7180,,Spares for Godrej and Voltas,,,,,,,
3141,,BOOSTER PUMP ASSY,,,,,,,
7190,,Manufacturer of Slab Handling Tong,,,,,,,
233,,CYLINDER HEAD LH,,,,,,,
233,,TA IN MACHINING OF CYL. JACKET RH,,,,,,,
7200,,Lan Service Provider,,,,,,,
233,,TA IN M/C OF CYL.HEAD LH,,,,,,,
233,,UPPER CRANK CASE CASTING (ZERO-PROVI),,,,,,,
233,,TA IN M/C OF CYL. HEAD RH,,,,,,,
7273,,Air conditioner and  quality Control Equipments,,,,,,,
233,,TA IN MACHINING OF CYL.JACKET LH,,,,,,,
233,,CYLINDER HEAD RH,,,,,,,
7323,,CCTV Security,,,,,,,
233,,TA IN M/C OF CYL. HEAD COVER RH,,,,,,,
3709,,TUNGSTAN CARBIDE ROTARY BURRS DIA=12MM,,,,,,,
7332,,Photocopier Machine Provider,,,,,,,
233,,TA M/C OF CYL. HEAD COVER LH,,,,,,,
233,,CYLINDER HEAD RH & LH,,,,,,,
8085,,DRILLING HEAD FOR GUN MOUNTING.,,,,,,,
7366,,CADS Software,,,,,,,
233,,TA IN MACHINING OF CYL.HEAD RH,,,,,,,
7371,,"ISO Certification, ASTM",,,,,,,
7833,,RENEWAL OF SEQRITE EPS TOTAL 3 YEARS,,,,,,,
2553,,UPPER RACE RING 675-57-276,,,,,,,
7382,,Electronics,,,,,,,
6275,,ASSY OF THRUST BEARING SHELL (R1),,,,,,,
6275,,THRUST BEARING SHELL (UPPER).,,,,,,,
6275,,BEARING SHELL UPPER ASSY.,,,,,,,
6275,,ASSY OF THRUST BEARING SHELLS,,,,,,,
12953,,IT Service,,,,,,,
6275,,BEARING SHELL LOWER ASSY.,,,,,,,
8256,,STUD M6 X 24,,,,,,,
8256,,STUD M9 X 32,,,,,,,
8256,,STUD M8 X 38,,,,,,,
8256,,STUD M8 X 48,,,,,,,
8256,,STUD M 8 X 28,,,,,,,
8256,,STUD M12 X 60,,,,,,,
8256,,STUD M8X36,,,,,,,
8256,,STUD M8 X 40,,,,,,,
8256,,STUD M6 X 26,,,,,,,
8256,,STUD M 8 X 46,,,,,,,
8256,,STUD M8 X 32,,,,,,,
8256,,STUD M10 X 52,,,,,,,
276,,"EMERY CLOTH,11""X9"",SMOOTH",,,,,,,
6275,,GEAR UNIT BUSH,,,,,,,
705,,HIGH ALUMINIUMNA REFRACTORY(PHOSPHORIC),,,,,,,
7626,,"CCTV, Fiber Net Service",,,,,,,
7631,,Cyber Security Audit Tool,,,,,,,
6704,,DIE COAT INSULATING TYPE FOR FEEDER AREA,,,,,,,
7633,,Manpower,,,,,,,
7635,,Network Infrastructure,,,,,,,
13476,,CRM 31X7835-11A (COPPER ALLOY) AND PHOSPHOR BRONZE,,,,,,,
7639,,ERP Solution Provider,,,,,,,
7640,,Service Provider for Electronics,,,,,,,
8362,,Quality Equipment,,,,,,,
3681,,BRASS RD 6MMX2300MM CuZn37 IS:4413-81,,,,,,,
1282,,"INDUSTRIAL QUENCHING OIL-20A GOST 20799-75,EQUIVAL",,,,,,,
229,,DIFFERENT SIZE OF CARBIDE  DRILL AND TWIST DRILL,,,,,,,
61,,"CUTTING OIL SERVOCUT ""S""/ SEROL-B / KOOL KUT-""40 S",,,,,,,
14877,,DIFFERENT TYPES OF SOLID CARBIDE END MILL CUTTERR,,,,,,,
7642,,Magnetic Property Measuring Equipment,,,,,,,
7659,,Software System,,,,,,,
1976,,POLYTHENE BAG SK M-6332/1,,,,,,,
7745,,Oracle Software Update,,,,,,,
8220,,Sample Testing Lab,,,,,,,
766,,INFORMATION KIOSKS,,,,,,,
8451,,Consultancy,,,,,,,
8452,,External Expert Consultancy,,,,,,,
8457,,Job Contract,,,,,,,
3141,,COMPRESSION PISTON RING,,,,,,,
3141,,T-PIECE,,,,,,,
3141,,VALVE,,,,,,,
3141,,VALVE GUIDE(STANDARD SIZE),,,,,,,
3141,,SPRING DISC FILLING IN VALVE,,,,,,,
3141,,SPRAY TIP,,,,,,,
3141,,REGULATOR SPRING SECOND,,,,,,,
3141,,SUB ASSY REDUCING VALVE,,,,,,,
3141,,PACKING SPRING,,,,,,,
3141,,SPRAYER ASSY,,,,,,,
3141,,VALVE SEAT,,,,,,,
3141,,VALVE SPRING SMALLER,,,,,,,
3141,,CASING OF INCLINED SHAFT LH,,,,,,,
3141,,INJECTOR SPRING,,,,,,,
3141,,INLET BRANCH PIPE,,,,,,,
3141,,GOVERNOR SPRING,,,,,,,
3141,,BUSHING,,,,,,,
3141,,RH INCLINED SHAFT CASING,,,,,,,
8986,,AUTO TELEPHONE SYSTEM,,,,,,,
2834,,DECONTAMINATION SET TDP,,,,,,,
4967,,AMC for IT devices,,,,,,,
3141,,CHECK VALVE SPRING,,,,,,,
2056,,Submersible Pump,,,,,,,
3141,,SPRING OF SHUT-OFF VALVE,,,,,,,
9647,,PROPELLER,,,,,,,
3141,,LARGER SPRING,,,,,,,
3141,,INCLINED SHAFT CASING-RH,,,,,,,
213,,STEERING GEAR WITH ACCESSORIES,,,,,,,
282,,'A' BRACKET,,,,,,,
3141,,ASSY COCK,,,,,,,
280,,B&D_Hinge Pin,,,,,,,
3990,,WEAPON SYSTEMS,,,,,,,
3141,,RING 1B 42 GOST 13941-68,,,,,,,
3141,,ring,,,,,,,
3141,,SLIDE VALVE SPRING,,,,,,,
3141,,ASSY PACKING DISC,,,,,,,
3141,,TIE - ROD,,,,,,,
3508,,PRECESION  MACHINED  COMPONENTS,,,,,,,
3141,,SPRAYER (INJECTOR ASSY),,,,,,,
7111,,HIRE OF LORRY,,,,,,,
3141,,BUSH OF CON. ROD BIG END,,,,,,,
3141,,BUSH OF CONNECTING ROD BIG END,,,,,,,
1222,,LUBRICANT & GREASE,,,,,,,
3141,,PIN TYPE HEATER PLUG ASSY,,,,,,,
3141,,JET(ASSY),,,,,,,
3141,,BACK VALVE,,,,,,,
3141,,BI-METAL RING,,,,,,,
3141,,COUPLING SPRING,,,,,,,
3141,,BUSH R1,,,,,,,
3141,,OBLIQUE SHAFT BUSHING,,,,,,,
3141,,INCLINED SHAFT GEAR BEARING,,,,,,,
3141,,BALL BEARING BOX,,,,,,,
3141,,SHAFT WITH LEVER,,,,,,,
9682,,CHEMICAL & METALLOGRAPHIC TEST,,,,,,,
3141,,SHIELD,,,,,,,
3141,,SERVO PISTON SPRING,,,,,,,
3141,,LARGE VALVE SPRING,,,,,,,
3141,,THRUST RING,,,,,,,
3141,,CYL. HEAD COVER LH,,,,,,,
3141,,T-JOINT DURING ASSY,,,,,,,
7101,,packers and mover,,,,,,,
2501,,SCREW,,,,,,,
2173,,CASTING,,,,,,,
3141,,CYL.HEAD COVER RH,,,,,,,
3141,,"ASSY, PACKING UNITS",,,,,,,
8315,,STOCK / ACCOUNTING RELATED ACTIVITY,,,,,,,
3141,,LH INCLINED SHAFT CASING,,,,,,,
3141,,BACK VALVE SPRING,,,,,,,
3141,,LOCK RING,,,,,,,
3141,,SPACER ASSY,,,,,,,
3141,,STARTING VALVE BUSH,,,,,,,
3141,,DISC WASHER,,,,,,,
3141,,PUSH ROD ASSY,,,,,,,
3141,,DISTANCE BUSHING,,,,,,,
3141,,SPACER,,,,,,,
6331,,TIE ROD,,,,,,,
6331,,PIN OF ARTICULATED CON ROD ASSY,,,,,,,
6331,,SPRAY TIP,,,,,,,
6331,,BALL,,,,,,,
6331,,SPRING,,,,,,,
6331,,ASSY OF CONTROL RACK,,,,,,,
6331,,REGULATOR SPRING FIRST,,,,,,,
6331,,DISCHARGING VALVE SPRING (DELIVERY),,,,,,,
6331,,WASHER 14T 65G 06 GOST 6402-70,,,,,,,
6331,,FIRST SPRING GOVERNOR,,,,,,,
6331,,FUEL PUMP SHAFT,,,,,,,
6331,,ASSY FILTER,,,,,,,
6331,,SECOND SPRING OF REGULATOR,,,,,,,
6331,,SPRAY TIP NUT,,,,,,,
6331,,INJECTOR WITH FILTER,,,,,,,
6331,,FUEL INJECTION PUMP SHAFT,,,,,,,
6331,,STEEL 12XH3A 45 MM DIA,,,,,,,
6331,,GASKET,,,,,,,
2328,,AEROSOL LIQUID 1 LITRE (IN BOTTLE/CAN),,,,,,,
392,,BAILEY BRIDGE SWBB_200FT,,,,,,,
392,,BAILEY BRIDGE SWBB_30FT,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_200FT,,,,,,,
1203,,PURCHASING OF 1) 1K CONTACTLESS CARD-300,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_240FT,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_280FT,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_320FT,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_360FT,,,,,,,
392,,BAILEY SUSPENSION BRIDGE BSB_400FT,,,,,,,
344,,EXHAUST FAN,,,,,,,
392,,MAN PORTABLE ASSAULT  BRIDGE (MPAB),,,,,,,
6331,,FUEL PUMP ASSY,,,,,,,
392,,BAILEY BRIDGE EWBB_200FT,,,,,,,
1684,,GASKET 765-06-828,,,,,,,
392,,GBB 30 FT  BAILEY BRIDGE,,,,,,,
6331,,FILTER,,,,,,,
6331,,DELIVERY VALVE SPRING,,,,,,,
6331,,FUEL INJECTION PUMP(HK-12M),,,,,,,
6331,,SEALING RING ASSEMBLY.,,,,,,,
6331,,LOWER SPRING PLATE,,,,,,,
6331,,WASHER,,,,,,,
6331,,LIMITER SCREW,,,,,,,
6331,,TAPPET (PUSHER),,,,,,,
6331,,GOVERNOR CROSS,,,,,,,
6331,,FILTERING ELEMENT,,,,,,,
6331,,RING 1B 42 GOST 13941-68,,,,,,,
6331,,FUEL PUMP BODY,,,,,,,
6331,,SPRAYER (INJECTOR ASSY),,,,,,,
6331,,AUTOMATIC F.I.P.ADV.ANGLE COUP,,,,,,,
6331,,FUEL INJECTION PUMP HK-12M,,,,,,,
6331,,TAPPET,,,,,,,
6331,,GOVERNOR SLOTTED DISC,,,,,,,
6331,,RING WOOD SCREW,,,,,,,
6331,,OIL PUMP ASSEMBLY.,,,,,,,
6331,,PIPE ASSY,,,,,,,
6331,,AIR STARTING SYSTEM PIPE LINE,,,,,,,
6331,,SPACER,,,,,,,
520,,PISTON PIN,,,,,,,
520,,PACKING RING PISTON,,,,,,,
520,,PISTON WITH RING ASSY,,,,,,,
520,,OIL CONTROL PISTON RING,,,,,,,
520,,COMPRESSION RING,,,,,,,
520,,COMPRESSION PISTON RING,,,,,,,
520,,ASSY PISTON PIN WITH END CAP,,,,,,,
520,,"OIL SLINGER ,OIL CONTROL RING PISTON",,,,,,,
520,,OIL CONTROL PISTON RING WITH EX,,,,,,,
520,,OIL CONTROL RING WITH EXPANDER  ASSY,,,,,,,
520,,PISTON ASSEMBLY UTD-20,,,,,,,
3145,,RACE UPPER-SEMI MACHINED(T90),,,,,,,
520,,PISTON OIL SLINGER RING,,,,,,,
520,,PISTON R2,,,,,,,
520,,PISTON WITH RINGS ASSY,,,,,,,
2330,,VALVE ASSY,,,,,,,
520,,PACKING RING PISTON R2,,,,,,,
1236,,"COATED METALLIC ELECTRODES OF 18% CR,",,,,,,,
520,,PACKING RING PISTON R1 SIZE,,,,,,,
520,,OIL SLINGER /OIL CONTROL RING PISTON,,,,,,,
5289,,OIL PRIMING PUMP MEH-2C WITH ELECTRIC,,,,,,,
520,,OIL SCRAPER PISTON RING,,,,,,,
9062,,LED FLOOD LIGHT-30 WATTS IP67 FOR CNC MC,,,,,,,
520,,PISTON WITH RING (R1),,,,,,,
2997,,ANNUAL MAINTENANCE CONTRACT FOR GODREJ,,,,,,,
2303,,DRIVING DISK ASSY,,,,,,,
5809,,"CHEEK,CARRIER PLANET",,,,,,,
520,,PISTON,,,,,,,
520,,PISTON WITH RING,,,,,,,
520,,CYLINDER LINER (T-90),,,,,,,
3657,,SOLID CARBIDE DRILL DIA 16MM,,,,,,,
8682,,HOSE JOINT,,,,,,,
3990,,ORDNACE QF 120 MM TK GUN MK III,,,,,,,
8682,,HOSE FROM OIL PUMP TO OIL CLEANER,,,,,,,
1976,,POLYTHENE COVER 450 X 280 X 0.2MM,,,,,,,
8682,,HOSE,,,,,,,
5641,,INLET VANE  DEVICE,,,,,,,
8682,,FUEL SUPPLY FLEXIBLE HOSE,,,,,,,
8682,,FUEL PIPE LINE(FUEL TUBING ASSY),,,,,,,
2546,,CARRIER,,,,,,,
2546,,CARRIER CHEEK,,,,,,,
2546,,THRUST RING,,,,,,,
8682,,FUEL PIPE LINE (FUEL TUBING ASSY),,,,,,,
8682,,FUEL PIPE LINE ASSY,,,,,,,
2276,,COVER ASSY.,,,,,,,
2276,,WIRE ROPE ASSY.,,,,,,,
8682,,FLEX.HOSE FOR FUEL (TO FUEL FILL),,,,,,,
8682,,FUEL FILTER FLEXIBLE HOSE,,,,,,,
414,,ANR HEAD GEAR 2 MTS CABLE LENGTH,,,,,,,
8682,,FUEL TUBING ASSY,,,,,,,
3433,,PRIMER PERCUSSION,,,,,,,
3433,,PROP.NC.1066 FOR 40 MM L/70,,,,,,,
8682,,FUEL SUPPLY FLEXIBLE HOSE ASSY,,,,,,,
3433,,125 MM FSAPDS/T (PMT VERSION),,,,,,,
3433,,CARTRIDGE PP-3(MODIFIED) ELECTRIC,,,,,,,
3433,,SQUIB.PP3,,,,,,,
405,,GCS INDIGENOUS ASSEMBLY-BACKUP BATTERY,,,,,,,
394,,COVER,,,,,,,
4242,,ELECTRICALLY HEATED OVEN,,,,,,,
61,,AUTOMOTIVE GEAR OIL SAE VISCOSITY GRADE,,,,,,,
61,,RADIATOR COOLANT,,,,,,,
3673,,RELAY PEC47,,,,,,,
3673,,CABLE NO.2,,,,,,,
3673,,RELAY PEC48A PC4.590.201,,,,,,,
2568,,SUPPORT,,,,,,,
229,,SOLID CARBIDE DRILL DIA 10.2 THRO COOLAN,,,,,,,
229,,DRILL TWIST HSS M35 PARALLEL SHANK LONG,,,,,,,
2367,,SHEET STEEL GR:15-4-II,,,,,,,
5419,,PRESS. LINE FILTER ELE 0400 DN 010 BN4HC,,,,,,,
7432,,ANSYS(MECHANICAL AND CFD) WITH 3 HPC PAC,,,,,,,
5504,,MAINTENANCE CONTRACT FOR 3D CMM MACHINE,,,,,,,
8682,,PIPE,,,,,,,
8682,,PIPE FOR SUPPLY OF OIL TO FUEL PUMP,,,,,,,
8682,,"PIPES,R.H.BANK OF CYLINDER",,,,,,,
8682,,PIPE LINE (OIL FILTER TO MAIN CLY),,,,,,,
8682,,PIPE TO FUEL PUMP,,,,,,,
8682,,PIPE LINE,,,,,,,
8682,,PIPE FEEDING OIL TO CAMSHAFT RH ASS,,,,,,,
8682,,PIPE FEEDING OIL TO CAMSHAFT LH ASS,,,,,,,
8682,,PIPE ASSY,,,,,,,
8682,,HIGH PRESSURE FUEL TUBING,,,,,,,
8682,,HIGH PRESSURE FUEL PIPE LINE ASSY.,,,,,,,
8682,,HIGH PRESSURE PIPE LINE,,,,,,,
8682,,HEATING PIPE UPPER R.H.,,,,,,,
8682,,HEATING PIPE LOWER R.H.,,,,,,,
3348,,BEARING(304K),,,,,,,
3348,,BALL BEARING 6205Z,,,,,,,
3348,,BEARING 42305 M ETY 500-65,,,,,,,
3348,,BEARING 92305 M ETY 500-65,,,,,,,
563,,VALVE DISC LOCK,,,,,,,
563,,ASSY VALVE INTAKE WITH DISC LOCK,,,,,,,
1019,,Parachute Tactical Assault- Main (PTA-M),,,,,,,
1019,,Parachute Tactical Assault- Reserve (PTA-R),,,,,,,
1019,,Parachute Paratroop Type- Main (PTR-M),,,,,,,
1019,,High Altitude Parachute (HAP),,,,,,,
1019,,Combat Free Fall Parachute (Ram Air 9 Cell Para),,,,,,,
1019,,Heavy Drop Parachute System for AN-32 Aircraft,,,,,,,
1019,,Heavy Drop Parachute System P-7,,,,,,,
1019,,Brake Parachute for SU-30 Aircraft,,,,,,,
1019,,Brake Parachute for MiG-21 Aircraft,,,,,,,
1019,,Brake Parachute for MiG-23 Aircraft,,,,,,,
1019,,Brake Parachute for MiG-29 Aircraft,,,,,,,
1019,,Brake Parachute for Jaguar Aircraft,,,,,,,
1019,,Pilot Parachute for Kiran Aircraft,,,,,,,
1019,,Pilot Parachute for Jaguar Aircraft,,,,,,,
1019,,Parasail,,,,,,,
1019,,Parachute for Illuminating Ammunition,,,,,,,
1019,,Float Assembly for K M Bridge,,,,,,,
1019,,Inflatable Boat Geminicraft,,,,,,,
394,,Hindustan-228 Aircraft,,,,,,,
394,,Multi-role Aircraft,,,,,,,
394,,GPS GLONASS GAGAN Inertial Navigation System,,,,,,,
394,,Inertial Navigation and Global Positioning System,,,,,,,
394,,Multi Functional Display System,,,,,,,
394,,Head Up Display,,,,,,,
394,,Flight Data recorderCockpit Voice RecorderCombi Recorder,,,,,,,
394,,Digital Audio Management Systems,,,,,,,
394,,Solid State Data Video Recorder,,,,,,,
394,,COMBINED INTERROGATOR AND TRANSPONDER,,,,,,,
394,,IFF MK XII S Transponder with ADS-B Out,,,,,,,
394,,VORILSMARKER RECEIVER,,,,,,,
394,,ADVANCED TACTICAL AIR NAVIGATION,,,,,,,
394,,SELCAL DECODER,,,,,,,
394,,DISTANCE MEASURING EQUIPMENT,,,,,,,
394,,MULTIMODE NAVIGATION SYSTEM,,,,,,,
394,,VHF ATC Radio,,,,,,,
394,,VHF or UHF Tactical Radio,,,,,,,
394,,Air Data computer,,,,,,,
394,,Radio Altimeter,,,,,,,
394,,Main Wheel,,,,,,,
394,,Nose Wheel,,,,,,,
394,,Brake Unit,,,,,,,
394,,Transformer rectifier Unit,,,,,,,
2961,,TURRET PNEUMATIC EQUIPMENT 675-04-Cb1,,,,,,,
1019,,Brake Parachute for LCA (Tejas) Aircraft,,,,,,,
1019,,Stabilizing Parachute System SP-36,,,,,,,
1019,,Boat Reconnaissance Pneumatic 3 Men 2A,,,,,,,
5182,,WELDING ELECTRODE TO SIZE 3.15 SPECN,,,,,,,
1019,,Equipment Cargo Aerial Delivery Parachute Supply Dropping 8.5 m,,,,,,,
1019,,Boat Assault Pneumatic Light Weight 1A,,,,,,,
1019,,"Pilot Parachute for PSM Series 3, 4 & 5 for MIG Aircraft",,,,,,,
6476,,BEARING 8100 GOST 6874-75 ETY 500,,,,,,,
1019,,Parachute System for Air Droppable Container,,,,,,,
1019,,Parachute Recovery System for PTA Lakshya Mk-II,,,,,,,
1019,,Parachute System for FIAM of Advanced Light Weight Torpedo,,,,,,,
1019,,Parachute System for Supersonic Missile Assisted Release of Torpedo,,,,,,,
1019,,Splint Inflatable,,,,,,,
1019,,Trouser for Danger Building,,,,,,,
1019,,Coat for Danger Building,,,,,,,
1019,,Coat Combat Disruptive with/without Logo,,,,,,,
1019,,Trouser Extreme Cold Climate,,,,,,,
1019,,Multi Purpose Rain Poncho with Mattress,,,,,,,
5171,,"GYROSCOPE, RATE SINGLE AXIS (ELEVATION)",,,,,,,
1019,,Multi Purpose Rain Poncho,,,,,,,
1019,,Poncho Glacier,,,,,,,
1019,,Defence Uniform,,,,,,,
1019,,Pilot Parachute for MIG-29 Aircraft,,,,,,,
2790,,TRACK ASSY TO DRG NO. 675-35-CD9,,,,,,,
1019,,Pilot Parachute for Mirage-200 Aircraft,,,,,,,
1019,,Pilot Parachute for SU-30 Aircraft,,,,,,,
1116,,CU-NI FITTINGS,,,,,,,
1116,,MS FITTINGS,,,,,,,
1116,,BRASS FITTINGS,,,,,,,
541,,HYDRAULIC SHOCK ABSORBER 765-32-CD116,,,,,,,
4602,,PORTABLE SUBMERSIBLE PUMP,,,,,,,
9884,,FLOOD LIGHT BATTERY OPERATED,,,,,,,
35,,"O-RING,PART.NO:4-71121-22-801-0.",,,,,,,
9884,,HELMET WITH HEAD LAMP,,,,,,,
3536,,Eddy Current Dynamometer,,,,,,,
424,,ROPE,,,,,,,
6565,,SDSL VALVES,,,,,,,
6565,,SDNR VALVES,,,,,,,
289,,WELDING ELECTRODE TO SIZE DIA 4MM,,,,,,,
3313,,STERN TUBE,,,,,,,
3313,,RUDDER,,,,,,,
3313,,RUDDER STOCK,,,,,,,
3313,,NECK BEARING,,,,,,,
3313,,ACCOMODATION LADDER,,,,,,,
3313,,MOORING CAPSTAN,,,,,,,
3313,,ELECTRO HYDRAULIC ARICULATED,,,,,,,
3313,,TILLER ARM,,,,,,,
244,,MAIN ENGINE,,,,,,,
215,,SDSL VALVE,,,,,,,
215,,SDNR VALE,,,,,,,
215,,BALL VALVE,,,,,,,
215,,BUTTERFLY VALVE,,,,,,,
215,,GM VALVE,,,,,,,
1072,,Combat Uniform,,,,,,,
234,,OSD PUMP,,,,,,,
234,,FO TRANSFER PUMP,,,,,,,
234,,LO TRANSFER PUMP,,,,,,,
234,,AVACAT TRANSFER PUMP,,,,,,,
234,,BILGE PUMP,,,,,,,
234,,BILGE AND BALLAST PUMP,,,,,,,
1072,,Coat Combat (Digital Print),,,,,,,
234,,FIRE PUMP,,,,,,,
234,,HYDROPHORE PUMP,,,,,,,
1072,,Rain Cape Multipurpose (Poncho),,,,,,,
1756,,GASKET,,,,,,,
3279,,EMERGENCY COMPRESSORS,,,,,,,
3279,,HIGH PRESSURE AIR COMPRESSORS,,,,,,,
4347,,CU-NI FITTINGS,,,,,,,
1072,,Coat ECC (Improved Version),,,,,,,
4347,,MS FITTINGS,,,,,,,
4347,,FABRICATED FITTINGS,,,,,,,
4347,,TANKS,,,,,,,
4347,,SS FITTINGS,,,,,,,
4347,,ERMETTO FITTINGS,,,,,,,
1072,,Cap Balaclava (OG) Improved Version,,,,,,,
3284,,BILGE AND BALLAST PUMP,,,,,,,
3284,,HYDROPHORE PUMP,,,,,,,
3284,,EMERGENCY FIRE PUMP,,,,,,,
3284,,CENTRIFUGAL PUMPS,,,,,,,
1072,,Mattress ECC,,,,,,,
3284,,FO TRANSFER PUMP,,,,,,,
3284,,LO TRNSFER PUMP,,,,,,,
3284,,AVACAT TRANSFER PUMP,,,,,,,
6849,,TV,,,,,,,
6849,,IRON,,,,,,,
6849,,WASHING MACHINE,,,,,,,
6849,,Appliances,,,,,,,
1072,,Boot High Ankle PU Rubber Sole,,,,,,,
9736,,SDSL VALVE,,,,,,,
9736,,SDNR VALE,,,,,,,
9736,,BALL VALVE,,,,,,,
9736,,BUTTERFLY VALVE,,,,,,,
9736,,GM VALVE,,,,,,,
1072,,Snow Boot,,,,,,,
9736,,STORM VALVE,,,,,,,
1072,,Modular Gloves,,,,,,,
1072,,Rucksack 90 L,,,,,,,
1072,,Bag Kit Universal MK-II,,,,,,,
3298,,EMERGENCY AIR COMPRESSORS,,,,,,,
1072,,Bullet Resistant Jacket,,,,,,,
3261,,PIPE CLAMP,,,,,,,
3261,,BULK HEAD PEICE,,,,,,,
3261,,SOUNDING PIPE,,,,,,,
1072,,Bullet Resistant Vest,,,,,,,
3261,,SET IN FLANGE,,,,,,,
3261,,SET ON FLANGE,,,,,,,
1072,,Ballistic Helmet,,,,,,,
3261,,SLIP ON FLANGE,,,,,,,
3261,,FLANGES,,,,,,,
3261,,MS PIPE,,,,,,,
1072,,Light Weight Sleeping Bag(-50°C),,,,,,,
10077,,SDSL VALVE,,,,,,,
10077,,SDNR VALE,,,,,,,
10077,,GM VALVE,,,,,,,
10077,,BALL VALVE,,,,,,,
1072,,Tent Extendable Frame Supported (TEFS),,,,,,,
1072,,Tent Arctic Medium MK-II,,,,,,,
1756,,PIPE HOSE,,,,,,,
1756,,NEOPRENE RUBBER,,,,,,,
1756,,NATURAL CELLULOSE FIBRE GASKET,,,,,,,
1072,,Equipment Cargo Aerial Delivery(ECAD) Supply Drop Parachute 8.5 Mtr.,,,,,,,
234,,B&D SPARES,,,,,,,
234,,ONBOARD SPARES,,,,,,,
1072,,Multiple Element Net Assembly,,,,,,,
299,,RF products,,,,,,,
346,,Cable harness,,,,,,,
689,,Chemical consumables,,,,,,,
1209,,Labels and name plates,,,,,,,
7,,Cement and clinker products,,,,,,,
139,,Folding commode chair,,,,,,,
151,,EMS facility with PCB Assembly,,,,,,,
210,,Telecom Equipment,,,,,,,
233,,Aluminium casting,,,,,,,
259,,bearings,,,,,,,
241,,precision manufacturing,,,,,,,
1920,,Sleeves and Boots,,,,,,,
2881,,Racks,,,,,,,
