CompanyId,CompanyName,search_text
8482,PULLMAN ENGINEERING CO PVT LTD,"PULLMAN ENGINEERING CO PVT LTD PULLMAN ENGINEERING CO PVT LTD PULLMAN ENGINEERING CO PVT LTD West Bengal 32 GANESH CHANDRA AVENUE,KOLKATA,West Bengal,700013-India ; nan nan ; nan nan nan nan ; nan nan"
8483,PRICEWATERHOUSECOOPERS PRIVATE LIMITED,"PRICEWATERHOUSECOOPERS PRIVATE LIMITED PRICEWATERHOUSECOOPERS PRIVATE LIMITED PRICEWATERHOUSECOOPERS PRIVATE LIMITED IT & Software IT & Software West Bengal PLOT NO Y14, BLOCK EP SECTOR V, SALT LAKE,KOLKATA,West Bengal,700091-India ; ; nan nan nan ; COMPUTER SOFTWARE"
8484,AWS POLLUTION AND PROJECT CONSTRUCTION PVT LTD,"AWS POLLUTION AND PROJECT CONSTRUCTION PVT LTD AWS POLLUTION AND PROJECT CONSTRUCTION PVT LTD AWS POLLUTION AND PROJECT CONSTRUCTION PVT LTD West Bengal P-145 BANGUR AVENUEBLOCK-A KOLKATA-55 W E F 01/04/2003,LAKE TOWN,West Bengal,700055-India ; nan nan ; nan nan nan ; SAFETY SURVEILLANCE"
8485,ACCORD GROUP (INDIA) PRIVATE LIMITED,"ACCORD GROUP (INDIA) PRIVATE LIMITED ACCORD GROUP (INDIA) PRIVATE LIMITED ACCORD GROUP (INDIA) PRIVATE LIMITED West Bengal 3 DACRES LANE KOL-69W.E.F.28.10.2002 P.S.HARE ST,NA,West Bengal,000000-India ; nan nan ; nan nan nan nan ; nan nan"
8486,APT SOFTWARE AVENUES PVT.LTD.,"APT SOFTWARE AVENUES PVT.LTD. APT SOFTWARE AVENUES PVT.LTD. APT SOFTWARE AVENUES PVT.LTD. West Bengal UNIT G302, CITY CENTRE, BLOCK - DC SALT LAKE, SECTOR - I,KOLKATA,West Bengal,700064-India ; nan nan ; nan nan nan nan ; nan nan"
8487,REBACA TECHNOLOGIES PRIVATE LIMITED,"REBACA TECHNOLOGIES PRIVATE LIMITED REBACA TECHNOLOGIES PRIVATE LIMITED REBACA TECHNOLOGIES PRIVATE LIMITED West Bengal INFINITY BENCHMARK TOWER,PLOT G-1, 9TH FLOOR OFFICE NO.903,BLOCK GP,SECTOR-V.SALTLAKE, CITY,KOLKATA,Kolkata,West Bengal,700091-India ; nan nan ; nan nan nan nan ; nan nan"
8488,INTECH SAFETY PRIVATE LIMITED,"INTECH SAFETY PRIVATE LIMITED INTECH SAFETY PRIVATE LIMITED INTECH SAFETY PRIVATE LIMITED West Bengal MADHURIMA HOUSE 83, CHANDITALA MAIN ROAD,KOLKATA,Kolkata,West Bengal,700053-India ; nan nan ; nan nan nan nan ; nan nan"
8489,YOUNG ENGG & CALIBRATION SERVICES PRIVATE LIMITED,"YOUNG ENGG & CALIBRATION SERVICES PRIVATE LIMITED YOUNG ENGG & CALIBRATION SERVICES PRIVATE LIMITED YOUNG ENGG & CALIBRATION SERVICES PRIVATE LIMITED West Bengal UTSAVBHAWAN,KAMARDANGAROADICHAPUR,HOWRAH,Howrah,West Bengal,711104-India ; ; nan nan nan ; REPAIR / CALIBRATION OF INSTRUMENTS"
8490,PIONEER INSPECTION AND TECHNICAL SERVICES PRIVATE LIMITED,"PIONEER INSPECTION AND TECHNICAL SERVICES PRIVATE LIMITED PIONEER INSPECTION AND TECHNICAL SERVICES PRIVATE LIMITED PIONEER INSPECTION AND TECHNICAL SERVICES PRIVATE LIMITED West Bengal 1ST FR FL A2 P-51,KASBA INDUSTRIAL ESTATE,Kolkata,Kolkata,West Bengal,700107-India ; ; nan nan nan nan ; nan nan"
8491,OPTOMECH ENGINEERS PVT LTD,"OPTOMECH ENGINEERS PVT LTD OPTOMECH ENGINEERS PVT LTD OPTOMECH ENGINEERS PVT LTD Telangana 3A TYPE II INDUSTRAIAL ESTATEKUKATPALLY HYDERABAD,,ANDHRA PRADESH,Telangana,500072-India ; ; nan nan nan nan ; nan nan"
8492,MACRO SCIENTIFIC WORKS PRIVATE LIMITED,"MACRO SCIENTIFIC WORKS PRIVATE LIMITED MACRO SCIENTIFIC WORKS PRIVATE LIMITED MACRO SCIENTIFIC WORKS PRIVATE LIMITED Delhi 10A/UA, JAWAHAR NAGAR,DELHI,Delhi,110007-India ; nan nan ; nan nan nan nan ; nan nan"
8493,SAIRA ASIA INTERIORS PRIVATE LIMITED,"SAIRA ASIA INTERIORS PRIVATE LIMITED SAIRA ASIA INTERIORS PRIVATE LIMITED SAIRA ASIA INTERIORS PRIVATE LIMITED Gujarat 121/A, GIDC INDUSTRIAL ESTATE, MANJUSAR SAVLI,VADODARA,Gujarat,391775-India ; nan nan ; nan nan nan nan ; nan nan"
8494,KATEEL ENGINEERING INDUSTRY PRIVATE LIMITED,"KATEEL ENGINEERING INDUSTRY PRIVATE LIMITED KATEEL ENGINEERING INDUSTRY PRIVATE LIMITED KATEEL ENGINEERING INDUSTRY PRIVATE LIMITED Chemical & Petroleum Products Chemical & Petroleum Products Karnataka 19/20 R.BHADRAPPA ESTATE,MAGADI MAIN ROAD, KAMAKSHIPALYA,,BANGALORE,Karnataka,560079-India ; nan nan ; nan nan nan ; HYDRAULIC DISC BREAK"
8495,TURBOTECH PRECISION ENGINEERING PRIVATE LIMITED,"TURBOTECH PRECISION ENGINEERING PRIVATE LIMITED TURBOTECH PRECISION ENGINEERING PRIVATE LIMITED TURBOTECH PRECISION ENGINEERING PRIVATE LIMITED Karnataka SURVEY #8/2, KASABA HOBLIHONNASANDRA VILLAGE,BANGALORE,Karnataka,562123-India ; ; nan nan nan ; EXHAUST PIPE; EXHAUST PIPE GR 3; GASKET; PIPE LINE; RECEIVER; ROTATABLE BUSH (ROTARY BUSHING); SCREEN (SHIELD); SEALING RING(PACKING RING); TESTING OF TURBO COMPRESSOR; TURBINE INSERT; TURBO COMPRESSOR INSTALLATION"
8496,UL INDIA PRIVATE LIMITED,"UL INDIA PRIVATE LIMITED UL INDIA PRIVATE LIMITED UL INDIA PRIVATE LIMITED Karnataka 3rd Floor, Kalyani Platina, Block 1, No. 24, EPIP Zone, Phase II, Whitefield,,Bangalore,Karnataka,560066-India ; ; nan nan nan nan ; nan nan"
8497,HUBER PROCESS CONTROL SYSTEMS INDIA PRIVATE LIMITED,"HUBER PROCESS CONTROL SYSTEMS INDIA PRIVATE LIMITED HUBER PROCESS CONTROL SYSTEMS INDIA PRIVATE LIMITED HUBER PROCESS CONTROL SYSTEMS INDIA PRIVATE LIMITED Karnataka Anagha SyNo3/2 old Sy No 3,Veera Raghavana Palya village, Kasaba Hobli,,Nelamangala,Bangalore Rural,Karnataka,562123-India ; nan nan ; nan nan nan nan ; nan nan"
8498,UMLAUT PRIVATE LIMITED,"UMLAUT PRIVATE LIMITED UMLAUT PRIVATE LIMITED UMLAUT PRIVATE LIMITED Automotive Automotive Karnataka Ground Floor and Fifth Floor, Pritech Park Annex,,Block 15, Bellandur Village, Varthur Hobli, Bangalore East Taluk,Bangalore South,Bangalore,Karnataka,560103-India ; ; nan nan nan ; SOFTWARE SUPPORT ENGINEER"
8499,MIND GLOW ENGINEERING CONSULTANCY PRIVATE LIMITED,"MIND GLOW ENGINEERING CONSULTANCY PRIVATE LIMITED MIND GLOW ENGINEERING CONSULTANCY PRIVATE LIMITED MIND GLOW ENGINEERING CONSULTANCY PRIVATE LIMITED Karnataka # 20/A, 17TH MAIN, 50 FEET ROAD MUNESHWARA BLOCK, BSK-III STAGE,BANGALORE,Karnataka,560026-India ; nan nan ; nan nan nan nan ; nan nan"
8500,ESSEL SYNERG TECH PRIVATE LIMITED,"ESSEL SYNERG TECH PRIVATE LIMITED ESSEL SYNERG TECH PRIVATE LIMITED ESSEL SYNERG TECH PRIVATE LIMITED Karnataka No. 2BC-314, 2nd B Cross, East of NGEF,,Kasturinagar,Bangalore North,Bangalore,Karnataka,560016-India ; ; nan nan nan nan ; nan nan"
8501,ACTUALIZE CONSULTING ENGINEERS (INDIA) PRIVATE LIMITED,"ACTUALIZE CONSULTING ENGINEERS (INDIA) PRIVATE LIMITED ACTUALIZE CONSULTING ENGINEERS (INDIA) PRIVATE LIMITED ACTUALIZE CONSULTING ENGINEERS (INDIA) PRIVATE LIMITED Karnataka 91 Springboard, 6th Floor, Trifecta Adatto, No. 21, ITPL Main Road, Mahadevapura,,Bengaluru,Bangalore,Karnataka,560048-India ; ; nan nan nan nan ; nan nan"
8502,ZAIN ENGINEERS & TECHNOLOGIES CONSULTANTS PRIVATE LIMITED,"ZAIN ENGINEERS & TECHNOLOGIES CONSULTANTS PRIVATE LIMITED ZAIN ENGINEERS & TECHNOLOGIES CONSULTANTS PRIVATE LIMITED ZAIN ENGINEERS & TECHNOLOGIES CONSULTANTS PRIVATE LIMITED Textiles Textiles Kerala Room No.265/XX, OUSHADI BUILDING, KARUVARAKKUNDU P.O., PUNNAKADU,MALAPPURAM,Malappuram,Kerala,676523-India ; ; nan nan nan ; Pipe and tank fabricators"
8503,WAXOILS PRIVATE LIMITED,"WAXOILS PRIVATE LIMITED WAXOILS PRIVATE LIMITED WAXOILS PRIVATE LIMITED Maharashtra UNIT NO.203, 2ND FLOOR, MORYA HOUSE, VEERA INDUSTRIAL ESTATE, OSHIWARA LINK RD., AN,DHERI-WEST,MUMBAI,Maharashtra,400053-India ; nan nan ; nan nan nan nan ; nan nan"
8504,STOPLIK SERVICES (INDIA) PVT LTD,"STOPLIK SERVICES (INDIA) PVT LTD STOPLIK SERVICES (INDIA) PVT LTD STOPLIK SERVICES (INDIA) PVT LTD Maharashtra A / 465 WAGLEINDUSTRIAL ESTATE,THANE,Maharashtra,400604-India ; ; nan nan nan nan ; nan nan"
8505,URJAYANT ENGINEERING PRIVATE LIMITED,"URJAYANT ENGINEERING PRIVATE LIMITED URJAYANT ENGINEERING PRIVATE LIMITED URJAYANT ENGINEERING PRIVATE LIMITED Maharashtra F-6, MIDC AREA, AMBAD,NASHIK,Maharashtra,422010-India ; ; nan nan nan nan ; nan nan"
8506,MULTISKILL ENGINEERING PRIVATE LIMITED,"MULTISKILL ENGINEERING PRIVATE LIMITED MULTISKILL ENGINEERING PRIVATE LIMITED MULTISKILL ENGINEERING PRIVATE LIMITED Maharashtra OOFICE NO. 440, A-WING, 4TH FLOOR, BALAJI BHAWAN, PLOT NO. 42 A, SECTOR - II, CBD BELAPUR,NAVI MUMBAI,Maharashtra,400614-India ; nan nan ; nan nan nan nan ; nan nan"
8507,SHOFT INDUSTRIES PRIVATE LIMITED,"SHOFT INDUSTRIES PRIVATE LIMITED SHOFT INDUSTRIES PRIVATE LIMITED SHOFT INDUSTRIES PRIVATE LIMITED Maharashtra Plot No. A-365, Road NO. 26, Near Wagle Bus Depot, Wagle Estate,,Thane,Thane,Maharashtra,400604-India ; nan nan ; nan nan nan ; CAPSTAN; High Pressure Cylinder Head Assembly"
8508,OORJA TECHNICAL SERVICES PRIVATE LIMITED,"OORJA TECHNICAL SERVICES PRIVATE LIMITED OORJA TECHNICAL SERVICES PRIVATE LIMITED OORJA TECHNICAL SERVICES PRIVATE LIMITED Madhya Pradesh PLOT NO. 18 TIRUMALA HANS,REDYMADE PARK TIGARIYA BADSHAH,Indore,Indore,Madhya Pradesh,452003-India ; nan nan ; nan nan nan nan ; nan nan"
8509,OM METALAB SERVICES PRIVATE LIMITED,"OM METALAB SERVICES PRIVATE LIMITED OM METALAB SERVICES PRIVATE LIMITED OM METALAB SERVICES PRIVATE LIMITED Maharashtra PLOT NO. 37, TINY INDUSTRIAL ESTATE, KONDHAWA-PISOLI ROAD,PUNE,Maharashtra,411048-India ; nan nan ; nan nan nan nan ; nan nan"
8510,CACHE PERIPHERALS PRIVATE LIMITED,"CACHE PERIPHERALS PRIVATE LIMITED CACHE PERIPHERALS PRIVATE LIMITED CACHE PERIPHERALS PRIVATE LIMITED Telangana NO.1-10-39 TO 44, 8C, 8TH FLOOR, GUMIDELLI TOWERS, BEGUMPET,,HYDERABAD,Hyderabad,Telangana,500016-India ; ; nan nan nan nan ; nan nan"
8511,NAVSTAR INTEGRATED SYSTEMS PRIVATE LIMITED,"NAVSTAR INTEGRATED SYSTEMS PRIVATE LIMITED NAVSTAR INTEGRATED SYSTEMS PRIVATE LIMITED NAVSTAR INTEGRATED SYSTEMS PRIVATE LIMITED Telangana No. 25/c, Nicholson Road Tadbund,Secunderabad, Hyderabad, Telangana, India, 500009,Tirumalagiri,Hyderabad,Telangana,500009-India ; nan nan ; nan nan nan nan ; nan nan"
8512,JM FRICTECH INDIA PRIVATE LIMITED,"JM FRICTECH INDIA PRIVATE LIMITED JM FRICTECH INDIA PRIVATE LIMITED JM FRICTECH INDIA PRIVATE LIMITED Tamil Nadu PLOT NO.G-27,SIPCOT INDUSTRIAL PARK,KATTRAMBAKKAM VILLAGE, IRUNGATTUKOTTAI, SRIPERUMPUDHU,R TALUK,,KANCHEEPURAM,Tamil Nadu,602105-India ; nan nan ; nan nan nan nan ; nan nan"
8513,MECHATRONICS CONTROL EQUIPMENTS INDIA PRIVATE LIMITED,"MECHATRONICS CONTROL EQUIPMENTS INDIA PRIVATE LIMITED MECHATRONICS CONTROL EQUIPMENTS INDIA PRIVATE LIMITED MECHATRONICS CONTROL EQUIPMENTS INDIA PRIVATE LIMITED Tamil Nadu NO.1, GULAM MURTHUZA STREET, WALLAJA ROAD,,CHENNAI,Tamil Nadu,600002-India ; ; nan nan nan nan ; nan nan"
8514,E.V.R. ENGINEERING SYSTEMS PRIVATE LIMITED,"E.V.R. ENGINEERING SYSTEMS PRIVATE LIMITED E.V.R. ENGINEERING SYSTEMS PRIVATE LIMITED E.V.R. ENGINEERING SYSTEMS PRIVATE LIMITED Andhra Pradesh 3-223, RASHTRAPATHI RD,SECUNDERABAD SECUNDERABAD,SECUNDERABAD,Andhra Pradesh,500003-India ; nan nan ; nan nan nan nan ; nan nan"
8515,BDS DECOR AND PREFAB PRIVATE LIMITED,"BDS DECOR AND PREFAB PRIVATE LIMITED BDS DECOR AND PREFAB PRIVATE LIMITED BDS DECOR AND PREFAB PRIVATE LIMITED Chandigarh # 181 INDUSTRIAL AREA-1,CHANDIGARH,Chandigarh,Chandigarh,160002-India ; nan nan ; nan nan nan nan ; nan nan"
8516,WALCO ENGINEERING LTD,"WALCO ENGINEERING LTD WALCO ENGINEERING LTD WALCO ENGINEERING LTD Delhi 7/17 KIRTI NAGAR,NEW DELHI,North West,Delhi,110015-India ; nan nan ; nan nan nan nan ; nan nan"
8517,LLOYD INSULATIONS (INDIA) LIMITED,"LLOYD INSULATIONS (INDIA) LIMITED LLOYD INSULATIONS (INDIA) LIMITED LLOYD INSULATIONS (INDIA) LIMITED Delhi Plot No 2, Punj Sons Premises, Industrial Area Kalkaji, Kalkaji,New Delhi,South Delhi,Delhi,110019-India ; nan nan ; nan nan nan nan ; nan nan"
8518,JAKSON ENGINEERS LIMITED,"JAKSON ENGINEERS LIMITED JAKSON ENGINEERS LIMITED JAKSON ENGINEERS LIMITED Delhi 626, SIXTH FLOOR, TOWER - A, DLF TOWER JASOLA,NEW DELHI,South Delhi,Delhi,110025-India ; nan nan ; nan nan nan nan ; nan nan"
8519,BRY- AIR (ASIA) PRIVATE LIMITED,"BRY- AIR (ASIA) PRIVATE LIMITED BRY- AIR (ASIA) PRIVATE LIMITED BRY- AIR (ASIA) PRIVATE LIMITED Delhi 20 RAJPUR ROAD,NA,Delhi,110054-India ; ; nan nan nan ; Dehumidification"
8520,PROTECH INDIA LIMITED,"PROTECH INDIA LIMITED PROTECH INDIA LIMITED PROTECH INDIA LIMITED Delhi 73, NATIONAL PARK LAJPAT NAGAR- IV,NEW DELHI,Delhi,110024-India ; nan nan ; nan nan nan nan ; nan nan"
8521,SUPERTECH ENGINEERS PRIVATE LIMITED,"SUPERTECH ENGINEERS PRIVATE LIMITED SUPERTECH ENGINEERS PRIVATE LIMITED SUPERTECH ENGINEERS PRIVATE LIMITED Delhi D-5, Village Ghazipur,,Delhi,East Delhi,Delhi,110096-India ; nan nan ; nan nan nan nan ; nan nan"
8522,MICRON PRECISION SCREWS PRIVATE LIMITED,"MICRON PRECISION SCREWS PRIVATE LIMITED MICRON PRECISION SCREWS PRIVATE LIMITED MICRON PRECISION SCREWS PRIVATE LIMITED Delhi B-208, R G CITY CENTRE, IIND FLOOR, D.B. GUPTA ROAD, PAHARGANJ,NEW DELHI,Delhi,110055-India ; nan nan ; nan nan nan nan ; nan nan"
8523,AVL TECHNICAL CENTRE PRIVATE LIMITED.,"AVL TECHNICAL CENTRE PRIVATE LIMITED. AVL TECHNICAL CENTRE PRIVATE LIMITED. AVL TECHNICAL CENTRE PRIVATE LIMITED. Delhi OFFICE UNIT 1/3CSC C-9 VASANT KUNJ,NEW DELHI,Delhi,110070-India ; nan nan ; nan nan nan nan ; nan nan"
8524,GILAT SATELLITE NETWORKS INDIA PRIVATE LIMITED,"GILAT SATELLITE NETWORKS INDIA PRIVATE LIMITED GILAT SATELLITE NETWORKS INDIA PRIVATE LIMITED GILAT SATELLITE NETWORKS INDIA PRIVATE LIMITED Delhi 364, SANT NAGAR EAST OF KAILASH,NEW DELHI,Delhi,110065-India ; nan nan ; nan nan nan nan ; nan nan"
8525,AI ENGINEERING SERVICES LIMITED,"AI ENGINEERING SERVICES LIMITED AI ENGINEERING SERVICES LIMITED AI ENGINEERING SERVICES LIMITED Delhi 2ND FLOOR, CRA BUILDING,,SAFDARJUNG AIRPORT AREA,Delhi,Central Delhi,Delhi,110003-India ; nan nan ; nan nan nan nan ; nan nan"
8526,SPC ENGINEERS PRIVATE LIMITED,"SPC ENGINEERS PRIVATE LIMITED SPC ENGINEERS PRIVATE LIMITED SPC ENGINEERS PRIVATE LIMITED IT & Software IT & Software Delhi 79 SMRAT ENCLAVE,NEW DELHI,Delhi,110034-India ; nan nan ; nan nan nan ; Consultancy for water system"
8527,ANH ENGINEERING SERVICES PRIVATE LIMITED,"ANH ENGINEERING SERVICES PRIVATE LIMITED ANH ENGINEERING SERVICES PRIVATE LIMITED ANH ENGINEERING SERVICES PRIVATE LIMITED Delhi AG-1/160D Vikas Puri,New Delhi,Delhi,110018-India ; ; nan nan nan nan ; nan nan"
8528,TECHNOCRATS ALLIANCE ENGINEERING PRIVATE LIMITED,"TECHNOCRATS ALLIANCE ENGINEERING PRIVATE LIMITED TECHNOCRATS ALLIANCE ENGINEERING PRIVATE LIMITED TECHNOCRATS ALLIANCE ENGINEERING PRIVATE LIMITED Delhi C-12/333 YAMUNA VIHAR,NEW DELHI,New Delhi,Delhi,110053-India ; nan nan ; nan nan nan nan ; nan nan"
8529,DEMPO SHIPBUILDING AND ENGINEERING PRIVATE LIMITED,"DEMPO SHIPBUILDING AND ENGINEERING PRIVATE LIMITED DEMPO SHIPBUILDING AND ENGINEERING PRIVATE LIMITED DEMPO SHIPBUILDING AND ENGINEERING PRIVATE LIMITED Goa DEMPO HOUSECAMPAL PANAJI,GOA,North Goa,Goa,403001-India ; ; nan nan nan nan ; nan nan"
8530,GOA AEROMARINE AND ENGINEERING SERVICES PRIVATE LIMITED,"GOA AEROMARINE AND ENGINEERING SERVICES PRIVATE LIMITED GOA AEROMARINE AND ENGINEERING SERVICES PRIVATE LIMITED GOA AEROMARINE AND ENGINEERING SERVICES PRIVATE LIMITED Goa AF1, Chandragupta Opp KTC Bus Stand, Madel,Margao,South Goa,Goa,403601-India ; ; nan nan nan nan ; nan nan"
8531,VULCAN INDUSTRIAL ENGINEERING COMPANY PRIVATE LIMITED,"VULCAN INDUSTRIAL ENGINEERING COMPANY PRIVATE LIMITED VULCAN INDUSTRIAL ENGINEERING COMPANY PRIVATE LIMITED VULCAN INDUSTRIAL ENGINEERING COMPANY PRIVATE LIMITED Gujarat SURVEY NO.1091, SUNAV-KASOR ROAD, AT & PO PIPLAV,,TA-SOJITRA, DIST. ANAND, GUJARAT,Sojitra,Anand,Gujarat,388460-India ; nan nan ; nan nan nan ; WINCH ASSY, COMPLETE"
8532,AZTEC ENGINEERS PRIVATE LIMITED,"AZTEC ENGINEERS PRIVATE LIMITED AZTEC ENGINEERS PRIVATE LIMITED AZTEC ENGINEERS PRIVATE LIMITED Jharkhand B-21, PHASE-II, INDUSTRIAL AREA, ADITYAPUR,JHARKHAND,Jharkhand,831013-India ; nan nan ; nan nan nan nan ; nan nan"
8533,VINIR ENGINEERING LIMITED,"VINIR ENGINEERING LIMITED VINIR ENGINEERING LIMITED VINIR ENGINEERING LIMITED Mechanical Engineering Mechanical Engineering Karnataka NO.104, BOMMASANDRA INDERSTIALAREA,BANGALORE,Karnataka,560099-India ; ; nan nan nan ; 1ST/2ND WEB COUNTER WEIGHT FORG; ACR CAP; ARTICULATED CONNECTING ROD; ARTICULATED CONNECTING ROD FORGING; BLOCK AXLE; CAP; CAP OF MASTER CONNECTING ROD; CLUSTER GEAR FORGING; COUNTER WEIGHT FORGING; COVER; COVER (FORGING); CRANK 765-31--50; CRANK SHAFT SHANK (ACCESSORY END); CYLINDER LINER (FORGING); DRIVE GEAR; DRIVE SHAFT (FORGING); EXHAUST CAM SHAFT; EXHAUST CAM SHAFT(FORGING); EXHAUST CAM-SHAFT; FIRST BEARING BODY; FLANGE; FLY WHEEL (FORGING); FORGING; FORGING FOR INSERTION; FORKED CONNECTING ROD; Forging For Body; Forging For Drum RH & LH; Forging For Housing; GEAR; GEAR (FORGING); GEAR (FORGING) FOR OP DRIVE GEAR; GEAR (FORGING).; GEAR CLUSTER; GEAR OF CRANKSHAFT FLYWHEEL EN-; INCLINED SHAFT (FORGING); INLET CAMSHAFT (FORGING); INTAKE CAMSHAFT; MASTER CONNECTING ROD; OIL PUMP DRIVE GEAR; OIL PUMP DRIVE GEAR(FORGING); OIL PUMP GEAR; SHAFT (FORGING); SHAFT (VERTICAL); SLEEVE (FORGING); SPACER; STEEL 18X2H4MA BRIGHT 75MM; VERTICAL SHAFT GEAR (BOTTOM); WATER PUMP DRIVE GEAR"
8534,SUMMIT-TECH PRIVATE LIMITED,"SUMMIT-TECH PRIVATE LIMITED SUMMIT-TECH PRIVATE LIMITED SUMMIT-TECH PRIVATE LIMITED Karnataka #A-25, KSSIDC, Bommasandra Industrial Area, Bommasandra, Hosur Road,,Bangalore,Bangalore,Karnataka,560099-India ; nan nan ; nan nan nan nan ; nan nan"
8535,TRIGNO ENGINEERING PRIVATE LIMITED,"TRIGNO ENGINEERING PRIVATE LIMITED TRIGNO ENGINEERING PRIVATE LIMITED TRIGNO ENGINEERING PRIVATE LIMITED Karnataka SANDYA FARM,SHIVAPURAP.O.DODDABALLAPUR,BANGALORE,P.O.DODDABALLAPUR,BANGALORE,Karnataka,561203-India ; ; nan nan nan nan ; nan nan"
8536,YOKOGAWA INDIA LIMITED,"YOKOGAWA INDIA LIMITED YOKOGAWA INDIA LIMITED YOKOGAWA INDIA LIMITED Karnataka 96, ELECTRONIC CITY COMPLEXHOSUR ROAD BANGALORE 100,BANGALORE,Karnataka,560100-India ; nan nan ; nan nan nan nan ; nan nan"
8537,KARNATAKA CNC TECH PRIVATE LIMITED,"KARNATAKA CNC TECH PRIVATE LIMITED KARNATAKA CNC TECH PRIVATE LIMITED KARNATAKA CNC TECH PRIVATE LIMITED Chemical & Petroleum Products Chemical & Petroleum Products Karnataka D-103, INDUSTRIAL ESTATE,RAJAJINAGAR BANGALORE,BANGALORE,Karnataka,560044-India ; ; nan nan nan ; COMPONENT OF TRUBINE; HYDRAULIC SHOCK ABSORER OF 6TH R.H SUSPE; LEG LEFT ASSY. TO DRG.NO.1015-001548(AMG-72799)F/C"
8538,SUVID ENGINEERING FAB PRIVATE LIMITED,"SUVID ENGINEERING FAB PRIVATE LIMITED SUVID ENGINEERING FAB PRIVATE LIMITED SUVID ENGINEERING FAB PRIVATE LIMITED Karnataka NO 5/1 AND 6/1 THIGALARAPALYA MAIN ROAD KARIHOBANAHALLI,BANGALORE,Bangalore,Karnataka,560073-India ; nan nan ; nan nan nan nan ; nan nan"
8539,A.N. PRAKASH CONSTRUCTION PROJECT MANAGEMENT CONSULTANTS PRIVATE LIMITED,"A.N. PRAKASH CONSTRUCTION PROJECT MANAGEMENT CONSULTANTS PRIVATE LIMITED A.N. PRAKASH CONSTRUCTION PROJECT MANAGEMENT CONSULTANTS PRIVATE LIMITED A.N. PRAKASH CONSTRUCTION PROJECT MANAGEMENT CONSULTANTS PRIVATE LIMITED Karnataka NO 491, II FLOOREAST END MAIN ROAD 9TH BLOCK JAYANAGAR BANGALORE,BANGALORE,Karnataka,560069-India ; ; nan nan nan nan ; nan nan"
8540,RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,"RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED Karnataka 18/7, 1ST FLOOR,NARAYAN BUSINESS CHAMBERS, HOSUR ROAD, WILSON GARDEN,,BANGALORE,Karnataka,560027-India ; nan nan ; nan nan nan nan ; nan nan"
8541,JAICHAMUNDI TECH PRIVATE LIMITED,"JAICHAMUNDI TECH PRIVATE LIMITED JAICHAMUNDI TECH PRIVATE LIMITED JAICHAMUNDI TECH PRIVATE LIMITED Karnataka No.18, Gangondanahalli, Dasanapura Hobli, Lakshmipura, Nelamangala,,Bangalore North,Bangalore,Karnataka,562123-India ; nan nan ; nan nan nan nan ; nan nan"
8542,KINETIX ENGINEERING SOLUTIONS LIMITED,"KINETIX ENGINEERING SOLUTIONS LIMITED KINETIX ENGINEERING SOLUTIONS LIMITED KINETIX ENGINEERING SOLUTIONS LIMITED Karnataka No. 940, 20th Main Road Banashankari 2nd stage,Banglore,Bangalore,Karnataka,560070-India ; nan nan ; nan nan nan nan ; nan nan"
8543,INDOSWE ENGINEERS PRIVATE LIMITED,"INDOSWE ENGINEERS PRIVATE LIMITED INDOSWE ENGINEERS PRIVATE LIMITED INDOSWE ENGINEERS PRIVATE LIMITED Maharashtra 4 M I D C BHOSARI INDLESTATE BHOSARI,PUNE,Maharashtra,411026-India ; nan nan ; nan nan nan ; ALU. BRONZE ROD DIA 55MM; BRASS-LC59-1 36mm; BRASS-LC59-1. 30 MM DIA.; BRONZE BPAX9-4 45MM DIA"
8544,FOURESS ENGINEERING(INDIA) PRIVATE LIMITED,"FOURESS ENGINEERING(INDIA) PRIVATE LIMITED FOURESS ENGINEERING(INDIA) PRIVATE LIMITED FOURESS ENGINEERING(INDIA) PRIVATE LIMITED Maharashtra MAHALAXMI CHAMBERS, 8TH FLOOR,22 BHULABHAI DESAI ROAD, MUMBAI-400 026.,MUMBAI,Maharashtra,400026-India ; nan nan ; nan nan nan ; SS LOCKING PIN"
8545,IMPACT ENGINEERS PRIVATE LIMITED,"IMPACT ENGINEERS PRIVATE LIMITED IMPACT ENGINEERS PRIVATE LIMITED IMPACT ENGINEERS PRIVATE LIMITED Maharashtra 7, 1st Floor, Shantinath Shopping Centre CHS Ltd, S.V.Road,Opp. Malad Shopping Center, Mal,ad West,Mumbai,Mumbai City,Maharashtra,400064-India ; nan nan ; nan nan nan nan ; nan nan"
8546,ENDEE ENGINEERS PRIVATE LIMITED,"ENDEE ENGINEERS PRIVATE LIMITED ENDEE ENGINEERS PRIVATE LIMITED ENDEE ENGINEERS PRIVATE LIMITED Maharashtra 122 Ansa Industrial Estate, Saki Vihar Road Saki Naka, Andheri East,Mumbai,Mumbai City,Maharashtra,400072-India ; ; nan nan nan ; GAS DETECTORS"
